month,maxTemp,minTemp,meanTemp,rainfall
1,16.4,3.2,,99.3
2,18.1,5.5,,145.3
3,22.7,9.7,,165.9
4,28.6,14.2,,107.1
5,33.9,18.6,,80.3
6,37.1,21.6,,115.9
7,34.9,22.6,,349.4
8,33.9,22.7,,213.2
9,33.4,19.5,,109.6
10,30.0,13.3,,39.5
11,24.3,7.8,,38.8
12,18.1,4.2,,77.2
