,glp_hPa,slp_hPa,precip-accum_mm,precip-hourmax_mm,precip-10minmax_mm,temp_C,temp-max_C,temp-min_C,rh_percent,rh-min_percent,wspd_ms,wspd-max_ms,wdir-max_deg,wspd-max-inst_ms,wdir-max-inst_deg,sunlit_h,snowfall-accum_cm,snowdepth-accum_cm,WeaCon-day6-18_x,WeaCon-night18-n6_x
2013-07-31,1011.5,1015.7,,,,23.8,26.1,22.3,71,54,3.8,6.2,180.0,9.2,180.0,0.4,,,,
2013-08-01,1010.4,1014.6,,,,24.3,27.9,22.0,66,43,3.2,5.7,135.0,9.3,135.0,8.5,,,,
2013-08-02,1004.9,1009.1,0.0,0.0,0.0,24.1,27.4,22.3,72,57,5.2,8.3,180.0,14.2,157.5,1.5,,,,
2013-08-03,1001.6,1005.7,0.5,0.5,0.5,25.2,27.3,23.2,83,74,3.9,6.8,202.5,12.9,202.5,0.0,,,,
2013-08-04,1000.5,1004.6,2.0,1.5,1.0,26.8,28.9,24.2,82,72,5.9,9.0,202.5,17.8,202.5,0.0,,,,
2013-08-05,1003.5,1007.6,,,,29.2,33.7,26.8,71,56,6.4,9.6,180.0,16.3,157.5,8.8,,,,
2013-08-06,1007.1,1011.2,7.5,7.5,6.0,29.5,35.4,25.8,73,51,3.5,6.0,157.5,10.2,202.5,11.1,,,,
2013-08-07,1008.5,1012.6,4.5,3.5,3.0,29.4,35.3,25.7,72,51,2.1,7.9,45.0,18.2,22.5,9.8,,,,
2013-08-08,1005.3,1009.4,,,,30.1,35.4,25.7,69,45,2.5,5.1,157.5,8.0,180.0,12.8,,,,
2013-08-09,1002.6,1006.7,,,,30.2,35.3,26.9,69,49,2.6,5.1,157.5,8.4,157.5,10.8,,,,
2013-08-10,1003.1,1007.1,,,,30.3,34.5,27.4,69,51,2.4,5.3,157.5,7.7,157.5,10.9,,,,
2013-08-11,1004.0,1008.0,,,,30.9,34.9,27.8,65,50,2.5,5.8,135.0,8.8,135.0,10.9,,,,
2013-08-12,1006.1,1010.2,0.0,0.0,0.0,30.7,34.4,27.9,66,51,1.7,4.4,135.0,6.2,157.5,1.4,,,,
2013-08-13,1006.8,1010.9,36.5,27.5,12.5,29.3,34.6,24.8,71,46,2.4,7.4,157.5,11.1,157.5,4.9,,,,
2013-08-14,1005.4,1009.5,0.0,0.0,0.0,28.5,35.1,22.5,65,35,3.2,7.6,337.5,14.8,292.5,6.5,,,,
2013-08-15,1010.3,1014.5,,,,25.3,29.1,21.6,67,53,2.6,5.2,157.5,8.3,157.5,4.8,,,,
2013-08-16,1008.8,1013.0,10.5,4.5,1.5,24.6,29.1,22.1,77,56,2.5,5.3,202.5,9.5,202.5,1.3,,,,
2013-08-17,1000.3,1004.4,1.0,0.5,0.5,27.7,31.8,23.8,75,56,3.2,6.5,180.0,10.6,180.0,4.9,,,,
2013-08-18,1004.8,1008.9,0.0,0.5,0.0,25.4,30.5,21.4,67,43,2.8,5.9,157.5,8.8,157.5,8.7,,,,
2013-08-19,1008.3,1012.4,,,,23.9,28.3,21.1,66,54,2.4,4.3,67.5,7.6,45.0,3.2,,,,
2013-08-20,1007.6,1011.8,,,,24.8,29.0,21.0,62,51,2.5,5.6,157.5,8.6,157.5,8.7,,,,
2013-08-21,1005.2,1009.3,0.0,0.0,0.0,26.5,30.4,23.5,77,64,2.8,6.5,135.0,9.8,135.0,6.1,,,,
2013-08-22,1002.3,1006.4,24.5,21.0,15.5,28.0,35.2,25.2,76,44,2.2,7.5,157.5,13.1,180.0,5.9,,,,
2013-08-23,1001.4,1005.5,1.5,1.0,0.5,25.4,27.1,24.3,85,78,2.6,4.8,157.5,8.8,157.5,0.0,,,,
2013-08-24,1000.3,1004.4,0.0,0.0,0.0,26.7,29.3,24.1,80,68,1.5,3.0,225.0,5.0,247.5,0.0,,,,
2013-08-25,1000.2,1004.3,,,,28.4,32.3,25.5,76,61,2.7,5.3,135.0,9.2,180.0,5.1,,,,
2013-08-26,1000.2,1004.3,19.5,17.5,10.0,27.6,33.1,22.3,77,59,3.0,7.8,337.5,16.0,315.0,5.2,,,,
2013-08-27,1002.2,1006.3,0.5,0.5,0.5,27.3,31.8,22.9,71,54,2.0,4.3,157.5,7.0,157.5,8.1,,,,
2013-08-28,999.4,1003.5,7.0,4.0,1.0,26.3,27.3,24.9,83,73,2.1,4.6,157.5,8.6,180.0,0.0,,,,
2013-08-29,996.8,1000.9,0.0,0.0,0.0,27.8,31.2,25.0,78,63,2.5,5.6,157.5,8.1,135.0,2.3,,,,
2013-08-30,999.6,1003.7,0.0,0.0,0.0,27.4,30.7,25.2,77,65,2.7,5.6,135.0,8.8,135.0,0.8,,,,
