,glp_hPa,slp_hPa,precip-accum_mm,precip-hourmax_mm,precip-10minmax_mm,temp_C,temp-max_C,temp-min_C,rh_percent,rh-min_percent,wspd_ms,wspd-max_ms,wdir-max_deg,wspd-max-inst_ms,wdir-max-inst_deg,sunlit_h,snowfall-accum_cm,snowdepth-accum_cm,WeaCon-day6-18_x,WeaCon-night18-n6_x
2009-02-28,1012.2,1016.7,,0.0,,7.9,10.9,5.1,36,28,6.9,10.6,315.0,19.8,292.5,9.8,,,,
2009-03-01,1018.5,1023.1,,,,6.2,8.9,3.4,44,31,3.4,7.4,315.0,14.8,315.0,7.4,,,,
2009-03-02,1013.2,1017.7,,,,8.9,14.1,3.6,48,29,2.0,4.5,315.0,7.7,315.0,6.1,,,,
2009-03-03,1016.5,1021.0,,,,7.5,9.9,5.9,57,49,2.5,4.8,45.0,8.4,22.5,0.5,,,,
2009-03-04,1011.9,1016.4,,,,7.4,9.7,4.7,60,54,1.9,4.2,315.0,6.7,292.5,1.6,,,,
2009-03-05,1011.3,1015.7,,,,7.9,12.0,5.0,40,23,4.5,9.2,315.0,16.1,315.0,9.9,,,,
2009-03-06,1013.0,1017.5,,,,7.1,10.4,4.0,44,29,2.6,5.2,180.0,9.3,180.0,7.8,,,,
2009-03-07,1010.5,1015.0,,,,7.4,11.9,3.8,33,15,5.4,10.1,315.0,19.9,337.5,9.8,,,,
2009-03-08,1012.3,1016.9,,,,6.1,8.1,3.7,34,26,2.1,5.0,337.5,10.0,315.0,0.0,,,,
2009-03-09,1003.9,1008.3,,,,8.7,14.3,4.3,33,21,3.0,6.6,337.5,12.3,315.0,8.8,,,,
2009-03-10,1004.7,1009.1,0.0,0.0,0.0,6.9,8.5,5.4,53,34,2.0,3.7,22.5,7.4,45.0,0.0,,,,
2009-03-11,1010.2,1014.7,,,,9.8,15.3,3.7,48,13,3.0,6.7,315.0,11.9,315.0,9.2,,,,
2009-03-12,1008.0,1012.4,0.0,0.0,0.0,11.4,17.6,5.7,58,43,3.8,9.6,202.5,20.0,202.5,0.0,,,,
2009-03-13,996.6,1000.9,0.0,0.0,0.0,18.1,23.9,13.3,49,23,4.0,9.9,202.5,17.8,202.5,7.5,,,,
2009-03-14,1005.9,1010.3,0.0,0.0,0.0,12.7,14.9,10.6,56,32,2.1,4.5,135.0,7.6,135.0,1.9,,,,
2009-03-15,1002.5,1006.9,,,,10.5,15.4,3.8,45,21,3.2,8.4,337.5,14.3,0.0,5.2,,,,
2009-03-16,1013.5,1018.1,,,,4.9,8.8,1.7,23,12,,10.1,337.5,20.5,315.0,7.7,,,,
2009-03-17,1014.0,1018.5,,,,6.1,10.3,2.2,29,15,2.7,5.4,157.5,8.9,337.5,9.1,,,,
2009-03-18,1017.9,1022.5,0.0,0.0,0.0,6.6,9.3,3.0,32,20,3.9,8.4,337.5,14.7,315.0,8.3,,,,
2009-03-19,998.1,1002.5,18.5,4.0,1.5,6.3,11.1,2.7,71,42,2.8,7.1,315.0,14.2,315.0,1.9,,,,
2009-03-20,1009.4,1014.0,,,,6.4,9.9,4.0,30,20,3.8,7.3,337.5,12.0,337.5,10.2,,,,
2009-03-21,1012.9,1017.4,,,,7.7,14.0,1.4,40,30,2.2,5.4,202.5,10.4,202.5,7.4,,,,
2009-03-22,1009.5,1014.0,8.0,2.5,1.0,6.6,9.7,5.2,75,44,2.7,5.1,337.5,9.5,0.0,0.0,,,,
2009-03-23,1018.2,1022.7,0.5,0.5,0.5,5.2,7.4,4.2,70,46,2.1,4.0,22.5,6.5,67.5,0.0,,,,
2009-03-24,1006.4,1010.9,2.5,2.0,1.0,7.6,10.6,4.8,76,66,1.8,4.0,337.5,6.9,315.0,0.0,,,,
2009-03-25,1015.4,1019.9,0.5,0.5,0.5,6.9,9.9,4.1,69,56,2.7,4.5,67.5,8.5,45.0,0.0,,,,
2009-03-26,1016.1,1020.7,16.5,3.0,1.0,3.4,5.3,1.8,80,68,2.4,4.3,22.5,8.3,67.5,0.0,,,,
2009-03-27,1018.0,1022.6,0.0,0.0,0.0,6.8,10.3,3.4,57,35,2.3,5.0,22.5,8.3,22.5,1.1,,,,
