,glp_hPa,slp_hPa,precip-accum_mm,precip-hourmax_mm,precip-10minmax_mm,temp_C,temp-max_C,temp-min_C,rh_percent,rh-min_percent,wspd_ms,wspd-max_ms,wdir-max_deg,wspd-max-inst_ms,wdir-max-inst_deg,sunlit_h,snowfall-accum_cm,snowdepth-accum_cm,WeaCon-day6-18_x,WeaCon-night18-n6_x
1983-12-31,1002.5,1006.8,,,,11.0,13.9,8.0,38,27,5.0,8.6,337.5,14.0,337.5,8.7,,,,
1984-01-01,1006.2,1010.5,,,,11.0,14.7,6.4,51,36,2.6,5.3,337.5,8.9,337.5,7.7,,,,
1984-01-02,1003.6,1007.9,,,,10.2,17.3,5.3,53,33,4.3,10.4,337.5,20.5,337.5,8.5,,,,
1984-01-03,1009.9,1014.3,,,,8.3,11.9,5.8,39,28,5.8,9.6,337.5,15.0,337.5,8.8,,,,
1984-01-04,1008.1,1012.5,0.0,0.0,0.0,9.1,12.7,5.2,48,32,3.3,8.1,337.5,15.6,337.5,8.6,0.0,,,
1984-01-05,1012.3,1016.7,,,,8.7,11.7,6.5,38,27,5.2,9.2,337.5,14.6,337.5,8.5,,,,
1984-01-06,1017.0,1021.5,,,,8.3,12.1,4.1,46,32,2.4,4.5,0.0,7.3,337.5,6.9,,,,
1984-01-07,1013.3,1017.7,0.0,0.0,0.0,9.2,14.0,5.7,49,30,4.3,7.5,337.5,13.5,337.5,5.6,,,,
1984-01-08,1016.2,1020.6,,,,9.3,12.8,4.4,52,38,2.0,6.0,337.5,8.9,337.5,6.1,,,,
1984-01-09,1014.7,1019.1,,,,10.3,14.8,4.4,56,36,2.7,4.6,337.5,8.5,225.0,8.2,,,,
1984-01-10,999.4,1003.7,0.0,0.0,0.0,10.5,15.9,7.5,65,28,3.2,7.9,225.0,14.9,225.0,0.8,,,,
1984-01-11,1010.1,1014.5,,,,8.7,12.9,5.2,41,26,3.3,5.8,337.5,10.6,337.5,8.6,,,,
1984-01-12,1015.6,1020.1,,,,8.2,12.1,3.8,56,36,2.5,4.9,225.0,8.8,225.0,7.7,,,,
1984-01-13,1009.2,1013.6,,,,10.8,14.7,6.8,47,37,4.3,8.3,225.0,15.2,225.0,7.0,,,,
1984-01-14,1008.9,1013.3,,,,6.8,10.0,4.1,47,38,3.2,7.7,337.5,13.4,337.5,6.5,,,,
1984-01-15,1008.9,1013.3,,,,6.5,10.1,2.5,46,32,2.6,5.3,0.0,8.1,337.5,8.4,,,,
1984-01-16,1007.9,1012.3,,,,4.5,8.2,1.7,52,38,3.2,5.8,22.5,9.3,22.5,6.9,,,,
1984-01-17,1009.3,1013.7,0.0,0.0,0.0,4.1,7.0,1.2,43,24,5.0,9.2,337.5,16.6,337.5,9.0,0.0,,,
1984-01-18,1008.6,1013.0,,,,5.7,10.2,-0.4,41,27,2.7,5.5,180.0,8.5,180.0,8.4,,,,
1984-01-19,1012.6,1017.1,,,,5.4,8.6,2.7,38,25,5.7,12.2,0.0,21.6,0.0,8.8,,,,
1984-01-20,1021.3,1025.7,,,,5.5,9.1,1.0,43,31,3.2,5.4,337.5,8.5,337.5,8.7,,,,
1984-01-21,1012.2,1016.7,0.0,0.0,0.0,8.0,14.0,1.6,55,37,3.4,9.7,225.0,19.7,225.0,3.2,,,,
1984-01-22,1000.8,1005.2,4.0,3.0,1.0,8.0,13.8,4.4,55,29,5.1,12.3,337.5,20.6,337.5,3.6,0.0,,,
1984-01-23,1012.3,1016.7,,,,5.0,7.0,3.2,46,34,3.9,8.0,337.5,14.3,337.5,5.2,,,,
1984-01-24,1009.0,1013.5,,,,4.3,8.6,0.5,48,24,4.3,9.7,337.5,14.9,337.5,8.3,,,,
1984-01-25,1012.0,1016.4,,,,3.7,7.2,0.3,36,26,5.1,8.4,0.0,14.9,337.5,8.8,,,,
1984-01-26,1015.0,1019.4,,,,3.8,6.9,0.3,42,30,2.9,5.8,0.0,9.4,0.0,8.1,,,,
1984-01-27,1013.7,1018.2,,,,3.6,7.8,-0.6,49,41,3.2,5.5,337.5,9.4,337.5,7.6,,,,
1984-01-28,1013.9,1018.3,,,,5.0,8.9,-0.1,46,28,3.1,5.7,0.0,8.9,0.0,8.0,,,,
1984-01-29,1010.4,1014.9,1.0,1.5,0.5,3.5,6.3,0.8,58,42,3.0,5.0,0.0,7.1,0.0,0.3,0.0,,,
1984-01-30,1006.4,1010.8,2.5,2.0,0.5,4.5,8.4,1.1,58,31,3.8,7.0,337.5,10.9,337.5,5.6,1.0,1.0,,
