,glp_hPa,slp_hPa,precip-accum_mm,precip-hourmax_mm,precip-10minmax_mm,temp_C,temp-max_C,temp-min_C,rh_percent,rh-min_percent,wspd_ms,wspd-max_ms,wdir-max_deg,wspd-max-inst_ms,wdir-max-inst_deg,sunlit_h,snowfall-accum_cm,snowdepth-accum_cm,WeaCon-day6-18_x,WeaCon-night18-n6_x
2003-09-30,1012.0,1016.2,0.0,0.0,0.0,22.2,25.2,19.9,80.0,70,2.5,4.2,45.0,6.7,22.5,,,,,
2003-10-01,1013.3,1017.5,0.0,0.0,0.0,26.3,30.0,22.0,72.0,57,1.9,3.7,225.0,8.2,225.0,3.4,,,,
2003-10-02,1010.8,1014.8,29.0,27.5,21.0,28.7,33.4,24.1,,51,2.1,10.8,22.5,20.8,0.0,5.8,,,,
2003-10-03,1011.5,1015.6,0.5,0.5,0.5,25.9,29.0,22.7,58.0,36,3.4,6.5,67.5,12.7,67.5,5.4,,,,
2003-10-04,1010.8,1014.9,,,,26.2,30.8,23.0,57.0,23,2.2,4.6,135.0,10.5,135.0,10.3,,,,
2003-10-05,1004.5,1008.5,,,,27.7,31.5,23.2,63.0,49,2.3,5.1,67.5,8.1,225.0,6.2,,,,
2003-10-06,1010.7,1014.9,,,,22.8,27.6,21.4,71.0,62,4.1,6.1,90.0,11.2,90.0,,,,,
2003-10-07,1012.0,1016.1,0.0,0.0,0.0,23.9,27.0,21.1,72.0,63,2.0,4.5,225.0,8.5,225.0,0.2,,,,
2003-10-08,1008.5,1012.5,,,,27.7,32.3,22.9,67.0,56,2.2,4.9,180.0,10.5,202.5,11.3,,,,
2003-10-09,1006.7,1010.8,,,,29.4,33.3,26.8,63.0,46,4.7,7.3,225.0,16.0,247.5,7.9,,,,
2003-10-10,1009.6,1013.6,,,,29.3,33.2,26.4,66.0,54,2.5,5.2,180.0,10.8,180.0,8.8,,,,
2003-10-11,1010.6,1014.6,,,,29.4,34.1,26.2,66.0,42,2.3,5.1,180.0,9.3,180.0,9.6,,,,
2003-10-12,1003.6,1007.7,,,,29.4,34.3,25.4,66.0,48,4.4,9.6,225.0,20.6,247.5,7.3,,,,
2003-10-13,1004.5,1008.5,0.0,0.0,0.0,28.9,33.4,26.5,52.0,30,2.9,7.3,337.5,14.8,315.0,7.3,,,,
2003-10-14,1008.5,1012.6,0.0,0.0,0.0,27.6,32.4,24.0,53.0,31,3.4,7.4,67.5,11.6,90.0,8.2,,,,
2003-10-15,1012.9,1017.0,,,,24.6,28.5,22.3,63.0,53,3.8,6.1,45.0,10.4,45.0,2.5,,,,
2003-10-16,1012.3,1016.4,,,,26.5,31.2,22.9,61.0,46,2.5,4.3,112.5,8.8,112.5,10.2,,,,
2003-10-17,1009.1,1013.2,,,,26.8,30.4,23.3,67.0,46,2.7,5.1,225.0,10.8,225.0,4.4,,,,
2003-10-18,1003.1,1007.1,,,,27.9,31.8,23.8,59.0,45,3.3,5.6,225.0,11.5,225.0,9.2,,,,
2003-10-19,1005.8,1009.9,26.5,5.0,1.0,21.4,27.9,17.6,79.0,64,4.5,7.7,67.5,13.8,45.0,,,,,
2003-10-20,1004.2,1008.4,83.0,7.5,2.5,16.2,17.7,14.2,88.0,85,5.0,8.1,45.0,14.7,45.0,,,,,
2003-10-21,1006.4,1010.7,0.5,1.0,0.5,16.6,19.3,13.9,64.0,49,6.4,10.3,0.0,22.0,0.0,1.0,,,,
2003-10-22,1019.7,1024.0,,,,18.1,22.1,14.0,59.0,46,4.1,6.7,67.5,12.0,45.0,6.0,,,,
2003-10-23,1022.3,1026.5,9.5,2.5,1.0,17.7,20.6,15.1,72.0,56,3.9,6.2,0.0,9.6,0.0,,,,,
2003-10-24,1014.1,1018.3,1.0,1.0,0.5,18.0,19.6,15.5,85.0,79,1.9,4.1,337.5,6.9,337.5,,,,,
2003-10-25,1008.3,1012.5,0.0,0.0,0.0,21.8,25.5,18.6,77.0,63,2.6,5.2,67.5,9.1,67.5,0.6,,,,
2003-10-26,1005.6,1009.7,,,,22.4,26.7,20.0,62.0,46,3.5,6.2,67.5,10.8,67.5,8.0,,,,
2003-10-27,1006.0,1010.2,,,,21.0,24.6,18.7,62.0,44,3.9,5.8,90.0,10.1,45.0,8.0,,,,
2003-10-28,1003.2,1007.3,,,,21.3,25.8,18.5,57.0,39,4.0,6.4,90.0,10.7,0.0,7.7,,,,
2003-10-29,1004.8,1008.9,,,,20.4,24.4,16.8,36.0,26,5.0,10.2,315.0,22.4,337.5,10.9,,,,
