,glp_hPa,slp_hPa,precip-accum_mm,precip-hourmax_mm,precip-10minmax_mm,temp_C,temp-max_C,temp-min_C,rh_percent,rh-min_percent,wspd_ms,wspd-max_ms,wdir-max_deg,wspd-max-inst_ms,wdir-max-inst_deg,sunlit_h,snowfall-accum_cm,snowdepth-accum_cm,WeaCon-day6-18_x,WeaCon-night18-n6_x
1990-03-31,1021.1,1025.5,1.5,1.0,0.5,7.7,9.7,5.6,65,51,4.1,6.7,337.5,9.9,337.5,,,,,
1990-04-01,1014.1,1018.5,11.5,3.0,1.0,7.3,8.7,5.5,86,80,5.3,7.7,0.0,13.8,0.0,,,,,
1990-04-02,1011.5,1015.9,1.0,0.5,0.5,7.6,9.1,5.7,76,64,4.4,6.1,337.5,10.1,337.5,,,,,
1990-04-03,1000.4,1004.7,5.5,1.5,0.5,10.6,14.9,7.3,55,28,5.2,8.5,337.5,14.6,337.5,4.6,,,,
1990-04-04,1001.3,1005.6,0.0,0.0,0.0,9.6,11.3,7.6,47,31,3.2,5.6,180.0,8.1,180.0,1.3,,,,
1990-04-05,1003.1,1007.4,0.0,0.0,0.0,9.2,11.5,6.5,43,31,3.7,6.7,337.5,10.3,0.0,6.0,,,,
1990-04-06,1001.5,1005.8,0.0,0.0,0.0,9.7,15.4,5.5,46,29,4.5,9.5,337.5,19.7,337.5,9.5,,,,
1990-04-07,1008.0,1012.4,,,,6.9,10.6,4.4,32,22,7.6,11.9,337.5,19.6,315.0,10.4,,,,
1990-04-08,1017.4,1021.8,,,,10.6,14.5,6.0,36,24,3.8,8.2,337.5,14.4,337.5,10.2,,,,
1990-04-09,1018.6,1023.0,,,,11.4,16.7,7.1,42,19,3.6,6.3,0.0,10.3,337.5,10.2,,,,
1990-04-10,1015.0,1019.3,,,,13.2,17.1,8.4,40,23,3.8,7.1,202.5,15.4,225.0,8.1,,,,
1990-04-11,996.3,1000.5,12.0,6.0,2.0,13.1,17.9,6.6,58,30,6.4,11.8,337.5,22.9,337.5,3.8,,,,
1990-04-12,1010.1,1014.5,,,,7.7,11.4,5.3,27,18,8.7,12.9,337.5,23.4,337.5,10.8,,,,
1990-04-13,1020.4,1024.8,,,,10.1,13.6,4.3,42,29,3.3,5.4,337.5,9.6,225.0,5.0,,,,
1990-04-14,1006.1,1010.4,0.0,0.0,0.0,12.7,19.4,9.4,46,25,4.4,10.7,337.5,19.0,337.5,4.5,,,,
1990-04-15,1013.1,1017.4,,,,11.9,16.3,8.1,30,22,4.9,8.9,315.0,15.6,337.5,7.7,,,,
1990-04-16,1015.4,1019.8,,,,10.8,14.3,7.4,38,24,3.5,7.5,337.5,14.5,337.5,4.7,,,,
1990-04-17,1010.6,1015.0,0.5,0.5,0.5,8.6,11.8,5.9,60,47,3.6,7.6,337.5,12.3,337.5,1.2,,,,
1990-04-18,1009.8,1014.1,0.5,1.0,0.5,11.4,16.2,5.9,49,21,4.3,8.1,337.5,14.6,337.5,11.2,,,,
1990-04-19,1008.9,1013.2,,,,13.2,18.9,7.2,40,23,3.0,7.1,337.5,13.4,337.5,10.5,,,,
1990-04-20,1015.3,1019.7,,,,11.1,15.4,8.3,24,17,6.1,9.2,337.5,16.2,337.5,9.7,,,,
1990-04-21,1020.8,1025.1,,,,11.9,16.4,6.6,45,29,3.3,8.0,180.0,14.0,180.0,10.4,,,,
1990-04-22,1017.5,1021.8,,,,13.6,18.7,9.3,58,37,3.1,5.3,157.5,9.3,180.0,10.2,,,,
1990-04-23,1004.3,1008.5,0.0,0.0,0.0,16.3,21.3,11.4,57,33,5.6,10.8,0.0,23.9,225.0,7.9,,,,
1990-04-24,1010.7,1015.1,0.0,0.0,0.0,9.9,13.4,5.6,29,16,8.9,12.7,337.5,22.3,337.5,11.2,,,,
1990-04-25,1017.0,1021.4,,,,8.0,12.3,4.8,29,18,6.2,10.8,337.5,19.1,0.0,11.1,,,,
1990-04-26,1019.1,1023.5,,,,10.3,14.3,4.8,42,27,3.4,7.0,180.0,10.6,180.0,11.1,,,,
1990-04-27,1015.0,1019.3,0.0,0.0,0.0,13.3,17.0,9.4,46,26,2.9,5.3,180.0,8.9,202.5,5.6,,,,
1990-04-28,1009.0,1013.4,12.0,2.0,1.0,9.5,12.5,9.1,85,66,4.5,7.3,0.0,11.8,0.0,,,,,
1990-04-29,1015.4,1019.7,0.0,0.0,0.0,11.6,14.4,8.6,61,45,3.1,5.3,0.0,8.8,0.0,3.5,,,,
1990-04-30,1013.0,1017.4,53.0,6.5,1.5,10.5,11.6,10.0,81,62,4.1,5.9,337.5,10.4,337.5,,,,,
