,glp_hPa,slp_hPa,precip-accum_mm,precip-hourmax_mm,precip-10minmax_mm,temp_C,temp-max_C,temp-min_C,rh_percent,rh-min_percent,wspd_ms,wspd-max_ms,wdir-max_deg,wspd-max-inst_ms,wdir-max-inst_deg,sunlit_h,snowfall-accum_cm,snowdepth-accum_cm,WeaCon-day6-18_x,WeaCon-night18-n6_x
1982-11-30,1006.8,1011.0,0.0,0.0,0.0,20.1,25.3,16.2,73,53,3.1,8.1,225.0,15.6,225.0,5.8,,,,
1982-12-01,1019.1,1023.4,,,,16.1,19.3,12.2,43,29,4.6,9.2,337.5,15.1,337.5,3.8,,,,
1982-12-02,1027.1,1031.5,,,,14.0,17.0,10.6,47,37,2.8,5.4,0.0,7.4,337.5,5.8,,,,
1982-12-03,1021.2,1025.5,0.0,0.0,0.0,15.6,18.6,11.7,66,55,2.2,5.1,337.5,7.9,337.5,1.2,,,,
1982-12-04,1015.6,1019.9,8.0,3.5,1.0,15.7,17.4,13.7,82,70,2.5,5.2,0.0,7.9,337.5,,,,,
1982-12-05,1022.7,1027.0,,,,15.6,17.7,14.2,67,53,2.9,5.1,67.5,7.7,67.5,1.5,,,,
1982-12-06,1018.8,1023.1,12.0,3.0,1.0,13.4,14.7,12.9,84,62,2.9,5.2,0.0,8.9,0.0,,,,,
1982-12-07,1015.8,1020.1,,,,16.7,19.9,12.9,73,48,2.3,3.8,112.5,6.7,112.5,5.3,,,,
1982-12-08,1014.4,1018.7,3.0,1.0,0.5,15.5,16.5,14.7,85,75,2.8,4.2,0.0,5.9,337.5,,,,,
1982-12-09,1008.0,1012.3,25.0,3.5,1.5,14.8,16.2,12.5,91,87,3.7,6.3,0.0,10.0,45.0,,,,,
1982-12-10,1001.5,1005.7,8.5,2.0,1.0,15.1,19.5,12.2,87,48,3.2,6.6,337.5,11.7,225.0,2.0,,,,
1982-12-11,1003.0,1007.2,,,,16.2,20.5,12.3,47,31,2.9,5.2,225.0,10.0,225.0,8.3,,,,
1982-12-12,1013.5,1017.8,,,,15.9,19.6,12.2,56,42,3.2,6.5,337.5,10.4,337.5,8.7,,,,
1982-12-13,1017.4,1021.6,,,,15.7,18.5,12.8,66,53,2.3,4.6,135.0,7.2,112.5,6.2,,,,
1982-12-14,1017.6,1021.9,0.0,0.0,0.0,14.9,16.4,12.6,70,61,2.3,4.5,337.5,6.3,337.5,0.3,,,,
1982-12-15,1012.2,1016.5,0.0,0.0,0.0,17.8,21.3,13.8,68,47,1.9,4.6,112.5,9.0,112.5,3.6,,,,
1982-12-16,1014.7,1019.0,5.0,1.5,0.5,14.0,16.9,12.7,88,76,2.9,5.2,0.0,8.8,67.5,,,,,
1982-12-17,1017.7,1022.0,0.0,0.0,0.0,14.5,16.6,12.0,82,72,2.1,3.8,0.0,5.0,0.0,2.4,,,,
1982-12-18,1012.3,1016.6,,,,15.2,17.5,12.9,77,63,2.1,3.5,67.5,5.1,67.5,1.0,,,,
1982-12-19,1012.5,1016.7,,,,15.3,19.0,12.7,67,42,2.7,5.1,90.0,9.2,90.0,6.1,,,,
1982-12-20,1017.9,1022.3,0.0,0.0,0.0,13.9,16.7,11.8,65,59,2.8,5.2,337.5,7.4,337.5,3.0,,,,
1982-12-21,1012.8,1017.2,1.0,0.5,0.5,14.5,17.8,11.2,74,64,2.4,5.2,202.5,10.4,202.5,2.1,,,,
1982-12-22,1004.1,1008.3,0.5,0.5,0.5,15.7,18.5,12.9,61,40,3.9,9.4,337.5,14.8,337.5,1.4,,,,
1982-12-23,1000.1,1004.4,0.0,0.0,0.0,13.2,18.6,9.0,53,29,4.0,11.4,337.5,18.8,337.5,8.6,,,,
1982-12-24,1010.6,1015.0,,,,9.5,13.3,6.8,31,21,4.7,7.4,337.5,13.3,315.0,8.7,,,,
1982-12-25,1018.4,1022.8,,,,9.5,14.2,5.5,43,29,4.1,7.2,337.5,11.2,337.5,8.7,,,,
1982-12-26,1023.6,1028.0,,,,9.4,13.3,6.6,40,31,6.1,8.8,337.5,14.9,337.5,8.2,,,,
1982-12-27,1029.2,1033.6,,,,8.0,11.1,4.9,42,30,2.7,5.1,0.0,7.8,0.0,8.8,,,,
1982-12-28,1023.7,1028.2,0.0,0.0,0.0,7.9,10.7,3.5,61,49,2.6,4.4,337.5,7.0,337.5,2.4,,,,
1982-12-29,997.7,1001.9,73.0,47.0,15.5,16.2,24.1,7.6,74,45,4.2,15.9,180.0,28.1,180.0,4.9,,,,
