,glp_hPa,slp_hPa,precip-accum_mm,precip-hourmax_mm,precip-10minmax_mm,temp_C,temp-max_C,temp-min_C,rh_percent,rh-min_percent,wspd_ms,wspd-max_ms,wdir-max_deg,wspd-max-inst_ms,wdir-max-inst_deg,sunlit_h,snowfall-accum_cm,snowdepth-accum_cm,WeaCon-day6-18_x,WeaCon-night18-n6_x
1986-07-31,998.0,1002.1,6.5,6.5,2.5,21.7,26.4,18.4,80,63,2.9,6.1,180.0,9.9,157.5,6.7,,,,
1986-08-01,1001.7,1005.9,21.5,6.0,2.5,18.0,19.0,17.0,94,90,3.3,4.8,67.5,8.1,45.0,,,,,
1986-08-02,1002.9,1007.0,5.0,1.5,0.5,18.8,21.4,16.7,84,70,3.9,6.1,45.0,9.8,45.0,,,,,
1986-08-03,1008.1,1012.2,0.5,0.5,0.5,20.4,23.0,17.6,83,72,2.1,3.9,135.0,7.8,135.0,,,,,
1986-08-04,1006.5,1010.6,8.0,2.0,0.5,22.0,25.3,20.1,90,75,2.5,5.3,180.0,8.8,202.5,0.5,,,,
1986-08-05,997.9,1002.0,4.0,2.0,0.5,23.9,28.5,20.4,83,64,2.3,5.1,157.5,8.9,112.5,1.1,,,,
1986-08-06,1005.6,1009.8,1.5,0.5,0.5,21.1,22.7,20.0,84,76,2.7,4.5,67.5,8.5,67.5,,,,,
1986-08-07,1009.2,1013.3,0.0,0.0,0.0,23.3,26.7,19.7,77,59,2.6,6.5,180.0,10.3,180.0,5.1,,,,
1986-08-08,1009.6,1013.7,0.0,0.0,0.0,24.3,27.7,21.9,76,53,2.1,5.1,180.0,9.2,180.0,1.1,,,,
1986-08-09,1007.4,1011.5,3.0,1.0,0.5,24.1,26.2,22.2,84,71,2.3,6.1,225.0,12.7,225.0,,,,,
1986-08-10,1010.6,1014.7,2.0,1.5,0.5,22.9,25.4,21.1,89,78,2.4,4.2,67.5,5.7,67.5,,,,,
1986-08-11,1009.0,1013.2,0.0,0.0,0.0,24.0,29.1,20.5,89,67,2.4,6.4,225.0,12.2,225.0,2.2,,,,
1986-08-12,1004.0,1008.1,2.5,2.5,0.5,24.5,26.8,23.1,83,68,3.8,7.2,225.0,14.2,225.0,1.4,,,,
1986-08-13,1005.5,1009.6,,,,25.3,28.9,20.9,80,64,2.4,6.1,180.0,8.8,180.0,8.5,,,,
1986-08-14,1004.3,1008.4,7.5,4.5,2.0,25.0,27.4,22.5,87,78,2.9,5.8,247.5,11.7,225.0,,,,,
1986-08-15,1005.0,1009.1,6.0,1.0,0.5,24.0,26.5,21.2,90,80,1.9,5.3,112.5,7.9,112.5,,,,,
1986-08-16,1003.2,1007.3,2.0,1.0,0.5,22.0,23.9,21.2,93,88,2.5,4.3,45.0,6.8,45.0,,,,,
1986-08-17,997.1,1001.1,2.5,2.5,1.0,26.4,32.6,21.1,76,48,2.4,4.9,337.5,7.9,0.0,6.0,,,,
1986-08-18,1002.0,1006.1,0.0,0.0,0.0,27.2,32.7,22.0,60,40,4.0,7.3,337.5,12.0,337.5,9.6,,,,
1986-08-19,1007.3,1011.5,0.0,0.0,0.0,20.8,22.2,19.2,80,72,3.2,4.8,67.5,9.3,67.5,,,,,
1986-08-20,1007.3,1011.5,0.0,0.0,0.0,20.4,23.0,18.2,83,73,2.8,4.2,90.0,6.6,67.5,,,,,
1986-08-21,1004.8,1008.9,6.5,2.0,1.0,20.4,22.4,19.0,92,83,2.7,4.3,337.5,6.2,315.0,,,,,
1986-08-22,1000.7,1004.8,58.0,46.0,18.0,24.8,28.9,20.1,84,68,2.2,6.5,112.5,10.5,90.0,4.9,,,,
1986-08-23,1005.7,1009.8,,,,25.4,28.4,23.1,72,59,3.2,6.4,180.0,9.6,180.0,8.2,,,,
1986-08-24,1008.3,1012.4,0.0,0.0,0.0,24.2,27.0,21.4,77,63,2.1,4.0,90.0,6.3,112.5,,,,,
1986-08-25,1009.4,1013.4,0.0,0.0,0.0,25.5,29.6,22.5,81,61,2.6,4.8,135.0,7.7,135.0,3.7,,,,
1986-08-26,1010.0,1014.1,0.0,0.0,0.0,27.1,30.8,24.2,78,62,2.9,6.3,180.0,10.6,180.0,7.2,,,,
1986-08-27,1010.2,1014.2,,,,27.9,32.0,24.8,76,57,3.4,6.4,180.0,9.9,180.0,9.6,,,,
1986-08-28,1009.8,1013.9,,,,28.7,33.4,25.1,74,49,3.0,6.1,180.0,8.7,180.0,10.6,,,,
1986-08-29,1009.8,1013.8,,,,28.4,32.5,25.4,74,56,3.8,6.5,180.0,9.9,180.0,11.0,,,,
1986-08-30,1010.5,1014.6,,,,28.5,32.6,25.5,71,52,3.3,6.6,180.0,9.9,225.0,11.7,,,,
