,glp_hPa,slp_hPa,precip-accum_mm,precip-hourmax_mm,precip-10minmax_mm,temp_C,temp-max_C,temp-min_C,rh_percent,rh-min_percent,wspd_ms,wspd-max_ms,wdir-max_deg,wspd-max-inst_ms,wdir-max-inst_deg,sunlit_h,snowfall-accum_cm,snowdepth-accum_cm,WeaCon-day6-18_x,WeaCon-night18-n6_x
2020-11-30,1022.6,1025.5,,,,14.3,19.9,9.0,69.0,46,2.1,4.5,292.5,6.9,292.5,2.7,,,,
2020-12-01,1014.1,1017.0,2.5,1.0,0.5,15.6,23.6,11.6,78.0,56,1.8,5.2,202.5,9.7,247.5,2.7,,,,
2020-12-02,1004.4,1007.3,4.5,2.0,0.5,14.8,17.1,12.8,92.0,71,1.8,4.4,315.0,9.2,315.0,0.2,,,,
2020-12-03,1011.7,1014.6,,,,13.7,18.6,9.8,47.0,27,3.0,8.2,315.0,15.8,292.5,8.6,,,,
2020-12-04,1021.2,1024.2,,,,13.4,19.4,9.1,56.0,31,2.1,3.6,337.5,6.6,0.0,9.2,,,,
2020-12-05,1022.0,,,,,,16.2,10.6,,53,1.7,3.2,337.5,5.8,337.5,0.4,,,,
2020-12-06,1012.2,1015.1,0.0,0.0,0.0,15.5,20.6,11.5,77.0,57,1.6,4.3,180.0,7.1,157.5,1.2,,,,
2020-12-07,1006.3,1009.1,2.5,2.5,2.5,17.3,22.4,13.5,75.0,47,1.8,5.7,315.0,9.9,315.0,1.1,,,,
2020-12-08,1010.5,1013.4,,,,13.5,18.3,10.5,44.0,28,3.1,6.7,337.5,12.9,315.0,2.9,,,,
2020-12-09,1016.9,1019.9,,,,11.9,16.9,8.6,50.0,28,2.4,4.7,0.0,9.6,45.0,8.7,,,,
2020-12-10,1025.6,1028.6,,,,11.9,16.9,8.3,48.0,31,3.1,6.9,315.0,12.5,337.5,9.1,,,,
2020-12-11,1029.7,1032.7,,,,10.2,13.1,6.2,63.0,52,2.2,3.9,315.0,6.5,315.0,0.5,,,,
2020-12-12,1021.9,1024.8,,,,13.7,19.0,9.7,67.0,49,1.7,3.3,337.5,6.3,337.5,8.7,,,,
2020-12-13,1023.0,1026.0,,,,14.7,20.3,10.4,56.0,28,2.4,5.4,337.5,10.2,337.5,9.3,,,,
2020-12-14,1025.7,1028.7,,,,13.4,18.6,7.5,65.0,48,2.5,5.6,180.0,9.2,157.5,9.2,,,,
2020-12-15,1020.3,1023.2,,,,14.7,21.4,9.1,66.0,48,1.5,3.3,292.5,5.7,315.0,9.2,,,,
2020-12-16,1024.8,1027.7,,,,15.2,20.7,10.8,62.0,39,,,157.5,,157.5,,,,,
2020-12-17,1022.3,1025.2,,,,15.8,21.4,10.3,77.0,52,2.0,4.6,180.0,8.5,135.0,8.3,,,,
2020-12-18,1015.6,1018.4,,,,19.1,24.9,13.2,74.0,58,3.6,7.8,180.0,15.5,202.5,7.0,,,,
2020-12-19,1004.9,1007.7,0.0,0.0,0.0,21.9,23.9,18.5,73.0,64,5.5,9.0,180.0,16.4,180.0,0.4,,,,
2020-12-20,1012.3,1015.1,,,,16.6,20.2,11.1,46.0,26,3.6,8.2,315.0,15.9,337.5,9.1,,,,
2020-12-21,1015.7,1018.7,,,,15.0,19.3,8.5,66.0,48,2.8,8.1,202.5,14.1,202.5,8.0,,,,
2020-12-22,1011.2,1014.1,0.0,0.0,0.0,15.5,20.9,11.4,54.0,31,2.6,6.1,315.0,12.6,337.5,5.6,,,,
2020-12-23,1021.4,1024.4,0.0,0.0,0.0,11.8,13.3,10.1,56.0,40,2.7,5.8,337.5,11.3,315.0,0.0,,,,
2020-12-24,1019.6,1022.5,5.0,2.0,1.5,10.5,12.1,9.2,94.0,86,2.3,4.6,315.0,8.2,315.0,0.0,,,,
2020-12-25,1017.9,1020.8,,,,12.8,18.6,9.2,81.0,43,1.5,4.2,157.5,5.8,157.5,8.0,,,,
2020-12-26,1016.5,1019.4,0.0,0.0,0.0,11.6,13.2,10.2,78.0,69,2.5,4.8,45.0,8.6,67.5,1.2,,,,
2020-12-27,1010.5,1013.5,,,,11.8,17.3,8.8,56.0,32,3.5,8.0,337.5,15.4,337.5,8.8,,,,
2020-12-28,1018.9,1021.9,,,,10.1,13.7,7.5,56.0,37,2.0,4.6,337.5,8.7,337.5,1.2,,,,
2020-12-29,1020.6,1023.6,,,,9.9,14.9,5.2,69.0,43,1.8,3.9,315.0,6.7,67.5,6.8,,,,
