,glp_hPa,slp_hPa,precip-accum_mm,precip-hourmax_mm,precip-10minmax_mm,temp_C,temp-max_C,temp-min_C,rh_percent,rh-min_percent,wspd_ms,wspd-max_ms,wdir-max_deg,wspd-max-inst_ms,wdir-max-inst_deg,sunlit_h,snowfall-accum_cm,snowdepth-accum_cm,WeaCon-day6-18_x,WeaCon-night18-n6_x
1989-12-31,1014.6,1019.0,,,,10.3,14.3,5.3,36,21,3.2,6.3,337.5,10.4,0.0,9.4,,,,
1990-01-01,1013.6,1017.9,,,,11.3,16.6,6.7,50,30,2.1,5.9,225.0,12.9,225.0,9.0,,,,
1990-01-02,1011.8,1016.1,,,,12.2,18.6,6.4,54,28,1.6,4.5,180.0,6.6,180.0,9.3,,,,
1990-01-03,1006.4,1010.7,,,,13.8,20.1,7.0,52,39,2.3,6.2,225.0,12.9,225.0,7.5,,,,
1990-01-04,1007.8,1012.1,,,,13.3,17.3,9.9,59,39,,5.5,0.0,8.2,112.5,8.1,,,,
1990-01-05,1007.3,1011.6,,,,12.9,17.6,9.2,56,33,3.2,5.6,67.5,9.8,112.5,8.6,,,,
1990-01-06,1006.5,1010.8,0.0,0.0,0.0,10.7,12.4,8.3,55,50,2.6,4.3,337.5,6.5,337.5,1.0,,,,
1990-01-07,999.9,1004.2,0.5,0.5,0.5,10.0,14.8,7.2,55,32,4.7,10.4,337.5,19.5,337.5,4.8,0.0,,,
1990-01-08,1008.2,1012.6,,,,8.0,12.3,5.6,41,30,3.9,8.3,337.5,15.5,337.5,5.3,,,,
1990-01-09,1020.4,1024.9,,,,8.2,11.8,4.9,36,28,4.5,8.2,337.5,12.9,337.5,9.0,,,,
1990-01-10,1018.7,1023.1,,,,9.2,13.6,4.6,52,36,2.3,5.2,337.5,8.3,315.0,8.0,,,,
1990-01-11,1018.8,1023.1,,,,9.4,12.5,6.2,41,29,5.3,8.2,0.0,14.9,337.5,2.7,,,,
1990-01-12,1022.4,1026.8,0.0,0.0,0.0,7.4,9.8,4.4,40,32,3.4,8.5,337.5,15.1,337.5,2.7,,,,
1990-01-13,1009.9,1014.3,0.5,0.5,0.5,6.2,8.2,3.7,79,54,3.7,7.1,337.5,10.4,337.5,,,,,
1990-01-14,1004.9,1009.2,0.0,0.0,0.0,9.1,13.8,4.0,54,32,6.6,12.9,337.5,25.1,337.5,7.7,,,,
1990-01-15,1014.5,1018.8,,,,10.4,13.3,7.0,43,33,3.1,6.7,337.5,12.8,337.5,7.7,,,,
1990-01-16,1016.6,1020.9,,,,10.7,15.4,6.0,54,34,2.7,4.7,337.5,7.7,337.5,8.8,,,,
1990-01-17,1020.0,1024.4,0.0,0.0,0.0,10.1,13.8,7.2,44,30,5.7,10.0,337.5,17.1,337.5,7.8,,,,
1990-01-18,1020.5,1025.0,,,,5.7,8.6,4.1,33,25,8.5,11.7,337.5,19.9,337.5,8.4,,,,
1990-01-19,1016.4,1020.8,,,,7.2,11.7,4.3,32,18,5.7,9.0,337.5,16.6,337.5,9.2,,,,
1990-01-20,1018.6,1023.0,,,,8.0,11.5,4.4,46,32,2.9,6.8,0.0,9.4,0.0,7.4,,,,
1990-01-21,1016.3,1020.7,0.0,0.0,0.0,8.2,11.3,4.2,55,42,2.4,4.4,0.0,7.2,337.5,2.5,,,,
1990-01-22,1012.9,1017.3,0.0,0.0,0.0,9.2,13.0,5.1,52,37,3.6,6.0,112.5,10.6,90.0,7.5,,,,
1990-01-23,1015.3,1019.7,26.0,8.0,2.0,6.2,8.6,4.5,75,56,4.4,7.4,337.5,11.2,337.5,,,,,
1990-01-24,1014.4,1018.8,0.5,1.0,0.5,7.3,9.1,4.4,77,67,4.5,6.6,337.5,10.7,337.5,,,,,
1990-01-25,1012.6,1017.0,1.5,0.5,0.5,8.9,11.3,6.7,74,60,3.7,5.6,337.5,8.2,337.5,1.4,,,,
1990-01-26,1007.0,1011.3,0.0,0.0,0.0,10.5,13.6,8.3,58,34,3.4,8.0,337.5,14.4,337.5,3.5,,,,
1990-01-27,1010.3,1014.7,0.0,0.0,0.0,8.0,10.7,6.0,40,27,3.7,8.5,337.5,14.9,337.5,4.0,0.0,,,
1990-01-28,1006.1,1010.5,,,,8.2,10.8,5.2,39,32,2.3,5.0,337.5,8.2,337.5,0.2,,,,
1990-01-29,1003.5,1007.9,,,,7.1,10.4,3.9,58,42,2.5,5.4,0.0,8.8,0.0,8.6,,,,
1990-01-30,1004.6,1009.0,,,,6.0,9.9,2.4,48,17,3.3,5.8,337.5,11.0,337.5,8.8,,,,
