,glp_hPa,slp_hPa,precip-accum_mm,precip-hourmax_mm,precip-10minmax_mm,temp_C,temp-max_C,temp-min_C,rh_percent,rh-min_percent,wspd_ms,wspd-max_ms,wdir-max_deg,wspd-max-inst_ms,wdir-max-inst_deg,sunlit_h,snowfall-accum_cm,snowdepth-accum_cm,WeaCon-day6-18_x,WeaCon-night18-n6_x
1998-02-28,1019.1,1023.6,,,,5.6,9.3,2.8,31,19,5.1,9.7,337.5,17.9,337.5,7.1,,,,
1998-03-01,1018.4,1022.8,,,,6.7,10.0,3.1,46,32,2.7,5.6,337.5,9.2,337.5,8.9,,,,
1998-03-02,1013.0,1017.4,,,,7.5,11.2,2.9,51,38,2.1,3.7,45.0,6.1,180.0,5.8,,,,
1998-03-03,1009.9,1014.4,,,,6.4,9.2,3.4,41,25,4.9,7.4,337.5,14.7,0.0,2.5,,,,
1998-03-04,1012.6,1017.1,,,,5.3,9.1,2.3,31,21,3.7,6.8,337.5,14.3,337.5,7.1,,,,
1998-03-05,1013.0,1017.5,,,,6.8,11.0,3.0,41,22,2.7,5.4,337.5,10.2,337.5,9.8,,,,
1998-03-06,1013.6,1018.0,7.0,3.5,1.0,6.5,10.9,2.9,60,43,3.6,6.4,45.0,10.2,67.5,4.8,,,,
1998-03-07,998.2,1002.5,4.0,2.0,1.0,5.6,12.5,2.7,72,28,3.6,9.6,225.0,23.5,225.0,4.1,,,,
1998-03-08,1005.4,1009.8,,,,6.5,11.7,2.4,34,17,5.3,9.7,337.5,18.1,292.5,10.1,,,,
1998-03-09,1008.3,1012.8,0.5,0.5,0.5,4.2,8.1,0.5,53,30,4.4,10.3,315.0,20.5,337.5,1.8,0.0,0.0,,
1998-03-10,1019.0,1023.4,,,,6.3,10.8,2.0,37,20,3.5,6.3,337.5,13.0,315.0,8.7,,,,
1998-03-11,1012.8,1017.2,1.5,1.5,0.5,8.1,14.9,4.1,68,50,2.6,7.3,202.5,15.3,225.0,1.9,,,,
1998-03-12,1013.0,1017.3,,,,12.3,17.8,5.6,57,22,2.5,5.3,45.0,8.3,67.5,9.6,,,,
1998-03-13,1004.0,1008.3,,,,12.7,23.1,7.7,64,44,3.6,7.8,67.5,13.0,67.5,6.3,,,,
1998-03-14,1010.1,1014.6,23.5,3.0,1.0,3.0,8.1,1.3,89,66,3.4,7.4,67.5,13.1,45.0,,0.0,,,
1998-03-15,1016.5,1021.0,,0.0,,6.1,9.1,3.6,62,40,2.0,4.3,180.0,7.6,180.0,2.6,,,,
1998-03-16,1017.4,1021.9,0.0,0.0,0.0,6.0,10.7,2.6,52,25,5.2,12.2,337.5,22.2,337.5,8.1,,,,
1998-03-17,1029.1,1033.6,,,,5.7,10.2,2.0,43,28,2.6,5.3,337.5,8.4,315.0,9.4,,,,
1998-03-18,1029.0,1033.4,,,,8.2,14.2,2.1,60,46,2.4,5.2,225.0,10.2,225.0,7.3,,,,
1998-03-19,1014.6,1019.0,37.5,9.0,2.0,8.3,10.5,7.1,75,52,2.6,6.8,337.5,12.9,0.0,,,,,
1998-03-20,1010.4,1014.9,1.5,2.5,0.5,5.7,9.6,2.1,78,62,5.5,7.8,67.5,14.6,90.0,2.1,,,,
1998-03-21,1023.4,1027.9,,,,4.3,7.7,1.4,63,42,3.0,4.9,112.5,9.2,202.5,9.1,,,,
1998-03-22,1021.0,1025.4,,,,8.1,12.5,2.9,62,42,1.9,4.2,180.0,7.5,180.0,9.9,,,,
1998-03-23,1017.7,1022.1,16.0,3.0,1.0,6.1,8.3,5.1,86,73,4.0,6.3,22.5,10.7,0.0,,,,,
1998-03-24,1012.2,1016.6,13.0,2.0,0.5,5.5,7.1,3.9,90,78,5.8,7.8,0.0,13.6,0.0,,,,,
1998-03-25,1009.9,1014.3,3.0,1.0,0.5,8.3,11.7,5.8,78,63,4.3,7.3,0.0,12.9,337.5,1.7,,,,
1998-03-26,1011.6,1016.0,,,,10.5,14.5,7.1,68,50,2.5,4.3,112.5,7.6,112.5,8.5,,,,
1998-03-27,1008.3,1012.7,3.0,4.5,1.0,10.1,13.8,8.0,74,56,3.5,6.1,67.5,11.7,67.5,3.2,,,,
