,glp_hPa,slp_hPa,precip-accum_mm,precip-hourmax_mm,precip-10minmax_mm,temp_C,temp-max_C,temp-min_C,rh_percent,rh-min_percent,wspd_ms,wspd-max_ms,wdir-max_deg,wspd-max-inst_ms,wdir-max-inst_deg,sunlit_h,snowfall-accum_cm,snowdepth-accum_cm,WeaCon-day6-18_x,WeaCon-night18-n6_x
1998-01-31,1010.8,1015.2,0.0,0.0,0.0,8.1,12.7,3.4,51,38,1.9,4.3,225.0,9.8,225.0,3.6,,,,
1998-02-01,1014.3,1018.7,,,,8.0,11.0,5.2,61,49,3.3,5.7,0.0,10.0,67.5,4.3,,,,
1998-02-02,1015.7,1020.1,,,,7.9,12.5,5.5,70,46,1.9,3.3,337.5,5.4,0.0,7.3,,,,
1998-02-03,1004.2,1008.6,2.5,1.5,0.5,7.1,10.8,4.3,76,38,2.6,7.9,337.5,16.8,315.0,2.0,,,,
1998-02-04,1010.8,1015.2,,,,7.1,9.3,5.1,42,29,3.2,8.2,337.5,14.7,337.5,2.4,,,,
1998-02-05,1009.0,1013.4,,,,7.9,13.6,2.7,44,29,3.4,7.5,225.0,14.7,225.0,7.2,,,,
1998-02-06,1016.6,1021.1,,,,6.4,11.4,2.7,39,23,2.5,5.4,22.5,9.6,22.5,9.1,,,,
1998-02-07,1012.8,1017.3,34.0,-999.0,-999.0,2.4,5.0,0.4,68,40,3.4,8.8,0.0,16.3,337.5,,10.0,9.0,,
1998-02-08,1012.7,1017.1,2.0,1.5,0.5,3.3,6.8,0.4,75,54,3.8,7.8,0.0,14.7,22.5,8.3,4.0,15.0,,
1998-02-09,1015.9,1020.4,,,,5.9,9.4,2.5,58,35,2.5,4.2,337.5,8.4,315.0,5.8,,6.0,,
1998-02-10,1013.9,1018.4,4.0,1.0,0.5,4.4,6.9,1.7,74,61,2.7,5.3,0.0,8.1,0.0,,,2.0,,
1998-02-11,1012.0,1016.5,18.5,2.5,0.5,1.8,4.2,1.1,95,81,4.5,6.7,22.5,13.3,337.5,,0.0,0.0,,
1998-02-12,1020.4,1024.9,,,,4.9,8.7,1.4,68,45,2.4,4.2,0.0,7.3,0.0,9.1,0.0,0.0,,
1998-02-13,1021.4,1025.9,,0.0,,5.7,9.8,1.9,62,48,2.3,5.1,22.5,7.3,337.5,2.3,,,,
1998-02-14,1010.4,1014.9,50.5,6.0,1.5,1.2,5.9,0.0,95,63,5.6,10.3,0.0,18.0,0.0,,18.0,16.0,,
1998-02-15,1008.4,1012.8,0.5,0.5,0.5,4.1,7.3,1.2,79,55,3.4,7.3,337.5,16.2,337.5,8.8,0.0,12.0,,
1998-02-16,1019.2,1023.7,0.0,0.0,0.0,3.7,6.1,0.5,85,71,2.1,4.4,315.0,8.2,315.0,1.6,,8.0,,
1998-02-17,1000.6,1005.0,10.0,2.5,1.0,5.6,9.5,2.9,92,61,3.7,7.2,337.5,14.4,337.5,,,4.0,,
1998-02-18,1000.7,1005.1,0.0,0.0,0.0,7.3,9.8,3.2,47,30,4.6,8.2,337.5,16.3,315.0,0.3,,,,
1998-02-19,1012.6,1017.1,,,,4.9,9.4,-0.7,46,22,2.3,4.4,180.0,8.8,270.0,9.1,,,,
1998-02-20,1010.3,1014.7,,,,6.7,13.6,0.4,46,21,3.0,6.4,337.5,10.9,337.5,9.4,,,,
1998-02-21,1013.8,1018.2,,,,6.5,10.9,1.9,47,29,2.4,4.4,45.0,6.9,45.0,8.8,,,,
1998-02-22,1006.9,1011.4,0.0,0.0,0.0,5.3,7.5,3.2,69,52,2.3,3.8,337.5,6.5,337.5,,,,,
1998-02-23,1000.6,1005.1,,,,4.7,10.1,0.1,53,11,4.4,9.9,247.5,19.6,225.0,8.4,,,,
1998-02-24,1013.1,1017.6,,,,3.5,7.6,-0.2,31,13,3.1,6.7,292.5,12.7,292.5,9.8,,,,
1998-02-25,1011.7,1016.1,,,,5.6,10.9,-0.8,42,21,2.4,5.3,0.0,9.2,0.0,9.5,,,,
1998-02-26,1018.2,1022.6,,,,5.4,8.6,2.7,36,25,3.2,6.4,0.0,11.2,0.0,8.2,,,,
1998-02-27,1015.0,1019.5,,,,4.9,9.1,2.1,41,28,3.4,5.9,315.0,9.5,315.0,3.2,,,,
1998-02-28,1017.8,1022.3,,,,4.5,8.3,1.5,33,19,4.9,7.7,337.5,15.6,337.5,9.9,,,,
1998-03-01,1021.1,1025.6,,,,4.8,9.3,0.5,52,35,2.7,4.9,225.0,9.7,337.5,4.4,,,,
1998-03-02,1014.0,1018.4,,,,6.2,12.8,1.1,47,30,3.1,9.2,337.5,18.0,337.5,9.7,,,,
