,glp_hPa,slp_hPa,precip-accum_mm,precip-hourmax_mm,precip-10minmax_mm,temp_C,temp-max_C,temp-min_C,rh_percent,rh-min_percent,wspd_ms,wspd-max_ms,wdir-max_deg,wspd-max-inst_ms,wdir-max-inst_deg,sunlit_h,snowfall-accum_cm,snowdepth-accum_cm,WeaCon-day6-18_x,WeaCon-night18-n6_x
2007-10-31,1012.6,1016.9,4.0,1.5,0.5,18.1,19.9,16.4,81,73,3.3,4.9,337.5,8.4,337.5,,,,,
2007-11-01,1011.9,1016.2,2.0,1.5,0.5,19.8,22.7,17.2,76,61,3.3,5.1,67.5,7.6,22.5,0.2,,,,
2007-11-02,1015.7,1020.0,0.0,0.0,0.0,21.0,22.6,19.6,70,63,3.2,4.6,0.0,7.5,0.0,,,,,
2007-11-03,1013.5,1017.8,,,,22.1,25.6,19.1,66,49,2.5,5.1,112.5,9.3,112.5,6.0,,,,
2007-11-04,1008.6,1012.8,1.0,1.0,0.5,22.5,26.5,19.7,68,47,3.4,7.1,90.0,10.9,67.5,6.0,,,,
2007-11-05,1012.5,1016.8,,,,20.8,23.5,17.7,47,27,3.3,5.8,0.0,9.8,22.5,7.9,,,,
2007-11-06,1014.4,1018.7,,,,19.9,23.4,15.7,58,42,3.0,5.7,202.5,11.7,180.0,9.5,,,,
2007-11-07,1005.0,1009.2,4.0,1.5,1.0,21.1,24.6,18.5,76,62,2.7,6.4,225.0,15.6,225.0,0.3,,,,
2007-11-08,1006.6,1010.9,2.5,1.5,0.5,19.2,20.7,17.6,77,61,2.7,5.2,45.0,8.3,67.5,,,,,
2007-11-09,1011.1,1015.4,0.0,0.0,0.0,19.9,22.3,17.9,55,47,2.7,5.0,90.0,10.1,112.5,1.2,,,,
2007-11-10,1010.7,1015.0,0.0,0.0,0.0,20.8,24.2,17.6,58,44,2.1,4.4,180.0,7.1,180.0,5.3,,,,
2007-11-11,1012.0,1016.2,0.0,0.0,0.0,22.1,26.2,19.9,52,33,,6.6,67.5,12.0,90.0,5.6,,,,
2007-11-12,1017.0,1021.3,0.0,0.0,0.0,19.5,21.8,18.2,46,39,3.5,6.2,90.0,11.4,112.5,2.0,,,,
2007-11-13,1015.5,1019.8,0.0,0.0,0.0,18.3,19.9,16.1,60,51,3.1,5.3,337.5,9.2,337.5,,,,,
2007-11-14,1015.0,1019.3,0.0,0.0,0.0,18.6,22.0,16.7,62,45,4.3,8.7,67.5,14.6,90.0,1.8,,,,
2007-11-15,1016.3,1020.7,0.0,0.0,0.0,16.2,17.9,14.9,70,61,4.6,6.6,0.0,11.6,0.0,0.1,,,,
2007-11-16,1014.2,1018.5,0.0,0.0,0.0,17.9,21.7,14.8,64,47,4.7,7.1,0.0,12.7,0.0,5.8,,,,
2007-11-17,1016.6,1021.0,,,,17.7,21.0,14.9,61,47,3.5,6.2,90.0,10.8,90.0,3.8,,,,
2007-11-18,1014.7,1019.0,17.5,10.5,2.5,17.4,21.1,13.9,65,42,4.1,8.7,0.0,15.1,337.5,0.8,,,,
2007-11-19,1003.6,1007.9,0.5,0.5,0.5,17.5,21.2,13.6,68,45,2.9,7.3,337.5,16.9,337.5,7.4,,,,
2007-11-20,1009.4,1013.7,,,,17.2,21.8,13.7,39,25,4.0,7.6,337.5,16.3,0.0,10.1,,,,
2007-11-21,1012.7,1017.0,,,,17.6,21.8,13.4,56,42,2.5,5.1,225.0,10.7,180.0,8.4,,,,
2007-11-22,1016.5,1020.8,,,,18.9,23.4,15.6,45,30,3.4,6.9,0.0,13.7,0.0,3.5,,,,
2007-11-23,1024.5,1028.9,,,,16.8,20.5,13.3,53,40,3.0,5.7,112.5,10.6,135.0,7.3,,,,
2007-11-24,1023.3,1027.6,0.0,0.0,0.0,17.8,21.5,13.6,61,47,2.7,4.8,337.5,7.7,337.5,5.2,,,,
2007-11-25,1013.6,1017.9,15.0,5.0,3.0,17.4,19.0,14.9,80,58,2.8,5.8,337.5,12.0,315.0,,,,,
2007-11-26,1001.8,1006.1,88.5,14.0,3.0,16.8,19.1,14.1,87,70,5.3,12.7,0.0,25.7,0.0,,,,,
2007-11-27,1010.5,1014.8,0.0,0.0,0.0,18.6,23.7,12.8,65,36,2.2,4.9,157.5,9.3,157.5,10.3,,,,
2007-11-28,1011.8,1016.1,,,,21.3,25.6,16.0,59,44,3.6,7.2,225.0,17.8,225.0,4.5,,,,
2007-11-29,1016.1,1020.4,0.0,0.0,0.0,18.8,21.9,16.4,61,54,3.7,7.3,90.0,11.4,90.0,3.3,,,,
2007-11-30,1018.9,1023.3,0.5,0.5,0.5,17.3,20.6,14.5,68,51,3.6,6.0,90.0,9.9,112.5,3.5,,,,
