,glp_hPa,slp_hPa,precip-accum_mm,precip-hourmax_mm,precip-10minmax_mm,temp_C,temp-max_C,temp-min_C,rh_percent,rh-min_percent,wspd_ms,wspd-max_ms,wdir-max_deg,wspd-max-inst_ms,wdir-max-inst_deg,sunlit_h,snowfall-accum_cm,snowdepth-accum_cm,WeaCon-day6-18_x,WeaCon-night18-n6_x
1983-01-31,1012.8,1017.2,,,,6.0,10.2,3.6,40,28,5.0,8.7,337.5,13.4,337.5,8.5,,,,
1983-02-01,1014.5,1018.9,,,,4.2,7.1,1.8,49,35,2.7,6.1,0.0,10.1,0.0,7.4,,,,
1983-02-02,1016.5,1021.0,,,,5.0,9.5,0.2,50,33,3.9,8.0,0.0,12.1,337.5,8.4,,,,
1983-02-03,1025.6,1030.1,,,,5.6,8.9,2.8,46,30,2.9,6.1,0.0,10.1,337.5,8.8,,,,
1983-02-04,1018.1,1022.5,0.0,0.0,0.0,6.2,10.1,2.4,55,45,2.9,5.0,0.0,7.7,0.0,3.1,,,,
1983-02-05,1016.9,1021.3,10.0,2.5,0.5,8.2,9.5,6.0,81,67,3.1,5.2,45.0,9.4,22.5,,,,,
1983-02-06,1020.9,1025.4,3.5,2.0,0.5,8.2,10.2,5.9,68,56,2.3,4.0,337.5,6.1,337.5,2.3,,,,
1983-02-07,1005.2,1009.6,0.5,0.5,0.5,9.3,11.9,6.4,81,45,2.4,5.8,337.5,10.5,337.5,0.2,,,,
1983-02-08,1009.0,1013.4,,,,7.7,10.3,5.7,38,29,5.3,9.0,337.5,16.0,337.5,3.8,,,,
1983-02-09,1009.3,1013.7,,,,4.6,9.4,1.7,42,29,4.5,10.4,337.5,20.0,337.5,6.6,,,,
1983-02-10,1016.0,1020.5,,,,4.4,8.4,-0.3,33,21,2.5,4.8,337.5,7.6,337.5,8.7,,,,
1983-02-11,1011.5,1015.9,,,,6.7,11.5,0.6,42,25,2.0,4.8,337.5,8.8,337.5,7.7,,,,
1983-02-12,1005.9,1010.3,,,,7.2,10.7,3.9,51,41,3.2,6.4,337.5,12.4,337.5,8.2,,,,
1983-02-13,1013.0,1017.4,,,,5.9,9.5,3.1,36,19,4.0,8.2,337.5,14.0,337.5,8.7,,,,
1983-02-14,1018.8,1023.3,,,,5.2,10.1,1.1,46,32,3.6,6.7,0.0,12.2,0.0,8.7,,,,
1983-02-15,1021.1,1025.6,,,,4.8,8.3,2.6,51,32,2.4,4.3,0.0,6.7,0.0,3.9,,,,
1983-02-16,1019.2,1023.7,,,,7.4,11.9,0.7,55,34,2.4,4.5,337.5,7.0,337.5,5.5,,,,
1983-02-17,1011.2,1015.7,15.5,3.5,1.0,4.3,7.9,2.6,85,58,5.0,8.3,337.5,14.8,337.5,,,,,
1983-02-18,1010.3,1014.7,0.0,0.0,0.0,5.8,9.4,1.3,70,49,2.5,5.3,0.0,8.1,337.5,2.5,,,,
1983-02-19,1012.9,1017.3,,,,5.0,8.6,2.8,58,28,4.8,10.9,337.5,18.9,315.0,8.7,,,,
1983-02-20,1014.8,1019.2,,,,4.6,8.0,1.8,45,35,3.0,5.4,0.0,8.7,337.5,7.5,,,,
1983-02-21,1014.8,1019.3,,,,2.4,6.1,-0.1,43,23,5.3,9.4,337.5,15.2,337.5,7.7,,,,
1983-02-22,1019.7,1024.2,,,,3.0,7.1,-2.4,47,17,2.2,4.6,157.5,7.9,225.0,9.1,,,,
1983-02-23,1015.6,1020.1,,,,5.9,11.4,-1.0,42,28,3.5,8.2,0.0,14.0,337.5,8.8,,,,
1983-02-24,1017.8,1022.3,,,,6.6,10.8,2.8,52,37,2.8,5.5,337.5,8.5,225.0,8.0,,,,
1983-02-25,1014.1,1018.5,,,,7.9,13.9,1.6,43,23,4.5,8.1,337.5,12.6,337.5,8.8,,,,
1983-02-26,1016.3,1020.7,,,,8.4,12.1,5.0,42,26,3.6,6.8,337.5,12.0,337.5,8.6,,,,
1983-02-27,1011.9,1016.3,,,,8.3,12.8,3.3,42,24,2.6,5.3,337.5,8.9,337.5,8.6,,,,
1983-02-28,1007.9,1012.3,,,,8.5,13.5,3.3,56,40,1.8,4.3,180.0,5.5,180.0,8.6,,,,
1983-03-01,1003.1,1007.5,0.0,0.0,0.0,9.6,16.5,4.5,60,36,3.4,12.5,337.5,23.4,337.5,8.6,,,,
1983-03-02,1015.0,1019.4,,,,6.5,10.5,3.6,37,26,6.7,10.9,337.5,20.8,337.5,9.0,0.0,,,
