,glp_hPa,slp_hPa,precip-accum_mm,precip-hourmax_mm,precip-10minmax_mm,temp_C,temp-max_C,temp-min_C,rh_percent,rh-min_percent,wspd_ms,wspd-max_ms,wdir-max_deg,wspd-max-inst_ms,wdir-max-inst_deg,sunlit_h,snowfall-accum_cm,snowdepth-accum_cm,WeaCon-day6-18_x,WeaCon-night18-n6_x
2016-06-30,997.7,1000.5,,,,21.5,26.4,18.0,53.0,27,3.3,7.6,315.0,13.4,292.5,5.7,,,,
2016-07-01,1001.9,1004.7,,,,20.7,26.0,16.3,33.0,17,,9.1,315.0,16.2,315.0,13.0,,,,
2016-07-02,1010.0,1012.8,,,,19.4,24.2,14.2,49.0,31,4.0,8.2,180.0,13.3,180.0,12.7,,,,
2016-07-03,1009.4,1012.3,0.0,0.0,0.0,21.7,27.2,16.3,63.0,42,4.5,8.9,180.0,14.8,202.5,8.0,,,,
2016-07-04,1008.5,1011.3,3.0,2.0,0.5,19.3,23.4,16.4,78.0,55,2.8,4.8,202.5,8.4,225.0,2.8,,,,
2016-07-05,1013.3,1016.1,,,,20.0,23.9,16.3,76.0,58,2.6,4.5,22.5,8.6,67.5,0.5,,,,
2016-07-06,1012.5,1015.3,0.5,0.5,0.5,19.6,20.9,18.4,83.0,73,2.0,3.7,157.5,6.3,180.0,0.0,,,,
2016-07-07,1011.0,1013.8,0.0,0.0,0.0,21.9,27.3,16.5,72.0,43,3.1,5.9,180.0,8.8,180.0,5.7,,,,
2016-07-08,1008.1,1010.9,6.5,2.5,1.0,21.2,23.7,19.6,97.0,80,1.9,4.0,315.0,6.2,337.5,0.0,,,,
2016-07-09,1010.3,1013.1,,,,23.5,28.8,19.4,70.0,45,2.9,6.5,157.5,10.8,157.5,10.2,,,,
2016-07-10,1012.7,1015.5,,,,23.5,29.1,17.9,65.0,26,3.2,6.6,180.0,10.7,180.0,10.7,,,,
2016-07-11,1009.4,1012.2,0.0,0.0,0.0,23.9,28.3,20.4,70.0,48,3.1,6.1,157.5,9.9,157.5,6.4,,,,
2016-07-12,997.8,1000.6,98.5,16.5,3.5,19.8,22.7,18.3,98.0,83,3.6,6.2,22.5,11.6,22.5,0.0,,,,
2016-07-13,1000.9,1003.7,,,,22.2,26.2,18.4,70.0,53,3.0,5.9,157.5,9.0,157.5,5.2,,,,
2016-07-14,1007.3,1010.1,0.0,0.0,0.0,20.8,22.2,19.6,81.0,72,2.8,4.8,135.0,7.1,112.5,0.0,,,,
2016-07-15,1003.6,1006.4,7.5,3.0,1.5,22.1,24.4,19.7,83.0,69,3.4,6.0,202.5,10.6,157.5,0.0,,,,
2016-07-16,1000.7,1003.4,2.5,1.5,0.5,24.2,29.2,19.4,80.0,51,2.5,5.2,157.5,8.3,157.5,8.2,,,,
2016-07-17,1009.9,1012.7,,,,26.7,33.0,21.1,50.0,22,3.4,6.0,157.5,9.9,157.5,13.3,,,,
2016-07-18,1010.8,1013.6,5.0,5.0,1.5,24.3,29.3,21.4,71.0,48,4.0,7.4,135.0,11.3,135.0,4.2,,,,
2016-07-19,1004.2,1007.0,4.0,4.5,1.5,24.3,28.8,20.4,82.0,61,2.1,4.6,157.5,6.9,157.5,5.9,,,,
2016-07-20,1004.7,1007.5,10.0,3.5,3.0,22.7,25.7,21.2,88.0,64,1.9,4.1,135.0,6.2,135.0,2.5,,,,
2016-07-21,1006.2,1009.0,0.5,0.5,0.5,22.7,23.9,21.1,,75,2.5,5.1,157.5,8.5,180.0,0.0,,,,
2016-07-22,1000.4,1003.2,9.5,2.0,0.5,23.0,26.9,21.4,,67,2.2,5.1,315.0,8.8,0.0,3.3,,,,
2016-07-23,1004.0,1006.8,1.5,1.0,0.5,22.7,25.3,20.9,84.0,66,2.9,5.6,157.5,10.4,135.0,0.0,,,,
2016-07-24,996.1,998.8,1.0,1.0,0.5,25.4,28.7,21.9,79.0,56,3.8,7.5,202.5,13.8,225.0,0.0,,,,
2016-07-25,1002.4,1005.2,,,,25.5,30.0,21.5,61.0,40,2.7,5.7,157.5,12.0,247.5,9.8,,,,
2016-07-26,1010.9,1013.7,,,,24.4,28.9,20.9,66.0,48,3.2,7.2,135.0,12.7,135.0,10.4,,,,
2016-07-27,1009.8,1012.6,23.0,10.0,2.5,19.1,22.8,17.1,95.0,78,2.0,5.5,180.0,9.0,202.5,0.0,,,,
2016-07-28,1012.1,1014.9,0.5,0.5,0.5,21.5,24.2,19.1,87.0,69,1.9,4.1,135.0,7.1,135.0,0.0,,,,
2016-07-29,1010.0,1012.8,1.0,1.0,0.5,23.0,27.1,20.1,89.0,67,1.7,3.4,157.5,5.5,90.0,0.6,,,,
