,glp_hPa,slp_hPa,precip-accum_mm,precip-hourmax_mm,precip-10minmax_mm,temp_C,temp-max_C,temp-min_C,rh_percent,rh-min_percent,wspd_ms,wspd-max_ms,wdir-max_deg,wspd-max-inst_ms,wdir-max-inst_deg,sunlit_h,snowfall-accum_cm,snowdepth-accum_cm,WeaCon-day6-18_x,WeaCon-night18-n6_x
1996-05-31,1011.8,1016.0,1.5,2.0,1.0,19.3,22.0,16.6,76,56,3.1,5.5,180.0,10.7,202.5,0.7,,,,
1996-06-01,1009.1,1013.3,15.5,5.0,1.5,18.6,19.6,16.4,93,85,2.6,5.5,180.0,10.4,225.0,,,,,
1996-06-02,1012.2,1016.3,,,,19.9,25.2,16.1,38,12,4.7,10.2,337.5,20.6,337.5,8.1,,,,
1996-06-03,1009.4,1013.6,0.0,0.0,0.0,18.9,23.0,14.8,59,32,2.9,6.6,180.0,11.7,180.0,2.5,,,,
1996-06-04,995.7,999.9,38.5,9.5,2.0,15.0,18.4,11.6,69,41,5.7,11.3,0.0,22.4,0.0,5.4,,,,
1996-06-05,1005.2,1009.5,,,,16.2,21.4,12.2,40,24,4.0,7.8,337.5,15.4,315.0,7.0,,,,
1996-06-06,1009.5,1013.8,,,,13.8,16.6,10.6,48,36,3.7,7.5,22.5,14.1,337.5,5.0,,,,
1996-06-07,1008.4,1012.7,0.0,0.0,0.0,13.2,14.2,12.1,78,61,2.3,4.1,0.0,6.2,0.0,,,,,
1996-06-08,999.1,1003.4,39.5,11.5,4.0,13.7,16.1,11.6,84,48,3.6,9.7,337.5,16.9,0.0,0.8,,,,
1996-06-09,1002.1,1006.2,,,,19.0,25.7,11.7,47,17,3.5,5.9,225.0,11.6,337.5,11.4,,,,
1996-06-10,1005.0,1009.2,,,,17.7,23.6,13.2,53,33,3.0,7.2,45.0,11.6,45.0,4.4,,,,
1996-06-11,1005.1,1009.4,7.0,5.0,1.5,14.9,19.5,11.5,67,47,3.5,6.7,67.5,11.6,67.5,5.0,,,,
1996-06-12,1009.0,1013.3,2.0,2.0,0.5,13.6,18.2,11.3,71,49,3.1,5.7,112.5,10.4,112.5,4.8,,,,
1996-06-13,1013.5,1017.8,,,,14.4,18.0,10.9,67,50,3.1,5.7,180.0,11.0,202.5,4.2,,,,
1996-06-14,1011.5,1015.7,,,,18.6,23.8,12.4,57,28,2.9,5.4,0.0,10.0,225.0,12.1,,,,
1996-06-15,1014.6,1018.9,,,,17.0,20.9,12.6,63,44,3.6,6.3,67.5,11.3,45.0,10.5,,,,
1996-06-16,1015.2,1019.5,,,,15.1,19.1,11.0,65,48,4.2,7.1,67.5,11.7,90.0,9.3,,,,
1996-06-17,1014.4,1018.7,,,,12.1,14.1,10.5,70,64,3.5,5.3,45.0,8.4,90.0,,,,,
1996-06-18,1011.8,1016.1,,,,15.4,20.1,10.8,64,42,2.6,5.0,22.5,8.8,135.0,12.3,,,,
1996-06-19,1013.6,1017.8,,,,18.6,22.3,14.7,70,51,3.4,6.8,180.0,12.3,202.5,6.2,,,,
1996-06-20,1012.3,1016.4,,,,20.9,25.0,18.3,65,38,4.8,7.8,180.0,14.0,180.0,10.5,,,,
1996-06-21,1006.5,1010.7,17.5,9.5,3.0,18.1,20.1,16.6,84,66,2.7,6.0,180.0,10.3,180.0,1.9,,,,
1996-06-22,1002.4,1006.6,3.5,3.5,3.5,19.0,23.7,15.0,73,36,2.3,4.8,112.5,8.4,337.5,5.4,,,,
1996-06-23,1004.5,1008.6,3.0,3.0,2.5,20.4,25.2,16.1,61,30,2.5,5.1,67.5,9.2,112.5,8.9,,,,
1996-06-24,1007.9,1012.1,,,,20.8,26.0,16.6,60,32,2.9,5.7,180.0,10.8,180.0,12.5,,,,
1996-06-25,1010.3,1014.5,,,,22.0,26.5,17.6,68,50,2.8,6.2,180.0,13.1,225.0,11.1,,,,
1996-06-26,1009.2,1013.4,,,,22.4,25.7,18.8,71,54,2.8,6.0,180.0,12.4,180.0,1.8,,,,
1996-06-27,1009.5,1013.7,,,,23.3,27.2,20.4,70,54,2.7,5.7,180.0,10.9,180.0,6.6,,,,
1996-06-28,1010.9,1015.1,,,,22.8,26.1,20.8,66,45,2.9,5.2,180.0,8.9,202.5,2.4,,,,
1996-06-29,1009.5,1013.6,,,,22.4,25.4,20.8,72,55,2.2,5.8,180.0,8.8,135.0,1.2,,,,
1996-06-30,1002.8,1006.9,,,,25.3,30.5,20.0,57,29,2.7,6.2,337.5,12.6,315.0,11.7,,,,
