,glp_hPa,slp_hPa,precip-accum_mm,precip-hourmax_mm,precip-10minmax_mm,temp_C,temp-max_C,temp-min_C,rh_percent,rh-min_percent,wspd_ms,wspd-max_ms,wdir-max_deg,wspd-max-inst_ms,wdir-max-inst_deg,sunlit_h,snowfall-accum_cm,snowdepth-accum_cm,WeaCon-day6-18_x,WeaCon-night18-n6_x
2001-06-30,1001.1,1005.2,,,,23.7,26.2,21.4,43,29,3.5,8.4,315.0,14.9,315.0,4.8,,,,
2001-07-01,1005.9,1010.1,0.0,0.0,0.0,22.5,25.7,19.3,45,24,2.3,6.7,45.0,10.8,45.0,4.3,,,,
2001-07-02,1005.6,1009.8,,,,23.1,27.1,18.1,51,39,2.8,5.1,180.0,10.4,180.0,13.0,,,,
2001-07-03,1003.7,1007.7,,,,25.5,31.1,20.6,46,21,2.6,5.1,157.5,11.9,157.5,12.5,,,,
2001-07-04,1007.7,1011.8,0.0,0.0,0.0,24.3,28.0,21.5,64,38,2.6,5.3,180.0,10.4,180.0,1.3,,,,
2001-07-05,1004.8,1009.0,8.0,2.5,1.0,20.2,22.7,18.6,83,69,1.9,5.4,225.0,11.8,225.0,,,,,
2001-07-06,1001.0,1005.1,16.0,7.5,3.0,22.2,29.1,18.6,75,47,2.8,7.6,90.0,12.7,67.5,6.3,,,,
2001-07-07,1006.0,1010.1,0.0,0.0,0.0,20.9,24.6,18.5,73,59,2.3,4.7,112.5,7.8,112.5,0.9,,,,
2001-07-08,1008.3,1012.4,0.5,0.5,0.5,21.6,25.9,18.3,69,52,3.1,5.7,90.0,9.2,67.5,9.6,,,,
2001-07-09,1004.9,1009.0,3.0,2.5,2.0,20.9,23.8,19.0,79,69,2.1,4.2,180.0,8.8,180.0,,,,,
2001-07-10,1001.2,1005.3,39.5,32.5,12.5,23.1,28.2,19.5,69,44,2.5,6.5,45.0,10.3,90.0,7.3,,,,
2001-07-11,1004.4,1008.6,0.5,0.5,0.5,20.4,21.8,18.9,63,54,3.4,5.4,90.0,10.1,90.0,0.2,,,,
2001-07-12,1003.4,1007.5,1.0,1.0,0.5,21.9,26.2,19.4,69,54,3.1,6.0,45.0,9.9,67.5,0.5,,,,
2001-07-13,1001.0,1005.2,38.0,6.5,2.0,19.1,20.9,17.3,88,83,3.8,6.1,45.0,10.7,45.0,,,,,
2001-07-14,1001.8,1006.0,25.0,3.0,1.0,17.3,18.7,16.3,90,87,4.0,6.2,0.0,10.9,0.0,,,,,
2001-07-15,1007.7,1011.9,0.5,0.5,0.5,18.8,21.6,16.1,79,69,2.8,4.5,0.0,7.0,0.0,0.5,,,,
2001-07-16,1008.1,1012.2,,,,22.3,25.9,18.6,71,59,2.2,4.2,180.0,8.1,202.5,4.3,,,,
2001-07-17,1005.3,1009.4,,,,24.6,29.2,20.5,70,47,2.5,4.7,225.0,10.7,247.5,9.5,,,,
2001-07-18,998.1,1002.2,1.0,1.0,0.5,26.0,29.6,23.7,72,61,5.3,8.9,225.0,19.5,225.0,2.3,,,,
2001-07-19,996.4,1000.5,8.5,3.0,1.0,24.2,27.5,19.4,76,60,4.5,7.4,225.0,16.6,225.0,0.7,,,,
2001-07-20,1006.0,1010.2,2.0,1.5,1.5,19.3,20.6,18.2,81,75,3.2,4.7,67.5,8.4,67.5,,,,,
2001-07-21,1007.0,1011.1,0.0,0.0,0.0,21.1,24.1,18.7,74,60,2.2,3.7,180.0,8.0,112.5,0.5,,,,
2001-07-22,1010.0,1014.1,0.0,0.0,0.0,22.8,25.3,20.9,77,68,1.9,3.8,180.0,7.3,180.0,0.1,,,,
2001-07-23,1008.4,1012.5,0.0,0.0,0.0,24.6,28.5,22.2,73,58,1.6,3.6,0.0,5.7,0.0,1.9,,,,
2001-07-24,1002.5,1006.5,,,,26.4,30.6,22.9,74,59,2.0,5.1,225.0,9.6,247.5,0.1,,,,
2001-07-25,1000.6,1004.6,,,,27.3,31.3,23.6,71,57,2.4,5.7,180.0,11.6,180.0,6.3,,,,
2001-07-26,998.1,1002.1,0.0,0.0,0.0,28.7,33.7,25.0,67,49,2.1,6.1,0.0,10.5,0.0,5.8,,,,
2001-07-27,1000.5,1004.5,,,,27.7,31.2,24.7,62,44,2.4,4.8,180.0,9.2,202.5,7.6,,,,
2001-07-28,1000.3,1004.4,,,,28.1,32.1,24.8,64,45,2.4,5.2,0.0,8.5,337.5,7.5,,,,
2001-07-29,999.4,1003.4,1.0,0.5,0.5,25.7,27.3,24.6,78,69,2.3,5.0,225.0,9.6,225.0,,,,,
