,glp_hPa,slp_hPa,precip-accum_mm,precip-hourmax_mm,precip-10minmax_mm,temp_C,temp-max_C,temp-min_C,rh_percent,rh-min_percent,wspd_ms,wspd-max_ms,wdir-max_deg,wspd-max-inst_ms,wdir-max-inst_deg,sunlit_h,snowfall-accum_cm,snowdepth-accum_cm,WeaCon-day6-18_x,WeaCon-night18-n6_x
1985-10-31,1005.1,1009.2,0.0,0.0,0.0,21.7,26.2,19.1,71,48,2.7,7.2,337.5,11.6,337.5,3.8,,,,
1985-11-01,1010.2,1014.3,,,,20.8,25.1,17.8,42,26,4.0,7.4,0.0,13.7,337.5,7.8,,,,
1985-11-02,1015.3,1019.5,,,,20.4,24.7,14.9,53,33,2.3,4.9,0.0,7.7,180.0,9.7,,,,
1985-11-03,1014.9,1019.1,0.0,0.0,0.0,21.1,24.7,16.7,61,51,2.1,4.1,337.5,6.3,157.5,1.1,,,,
1985-11-04,1015.0,1019.2,0.0,0.0,0.0,20.1,23.7,18.4,71,45,2.5,5.9,225.0,11.6,225.0,,,,,
1985-11-05,1010.6,1014.9,45.5,5.0,1.5,17.2,18.7,15.9,95,80,3.6,5.9,337.5,9.6,315.0,,,,,
1985-11-06,1000.7,1004.8,,,,21.3,25.7,16.9,80,54,2.1,5.9,180.0,8.5,180.0,5.6,,,,
1985-11-07,1005.6,1009.8,,,,21.2,25.9,16.9,55,29,3.3,6.5,337.5,11.7,337.5,9.7,,,,
1985-11-08,1016.1,1020.3,,,,20.8,24.2,17.2,56,42,3.8,6.6,337.5,12.9,337.5,9.9,,,,
1985-11-09,1020.7,1024.9,0.0,0.0,0.0,21.3,24.1,18.6,71,56,2.6,5.6,180.0,9.2,180.0,6.0,,,,
1985-11-10,1019.9,1024.1,17.5,3.0,1.5,20.0,21.1,18.8,94,83,2.9,5.2,180.0,9.2,180.0,,,,,
1985-11-11,1015.6,1019.8,0.0,0.0,0.0,23.4,27.3,18.9,79,60,3.5,7.0,225.0,14.6,225.0,4.8,,,,
1985-11-12,1004.4,1008.5,0.0,0.0,0.0,25.8,29.0,23.4,68,52,7.6,12.0,225.0,26.9,225.0,9.8,,,,
1985-11-13,1007.4,1011.6,20.0,7.5,2.0,17.0,25.0,14.4,77,48,4.2,7.1,225.0,15.7,225.0,,,,,
1985-11-14,1018.7,1023.0,,,,15.4,18.8,12.1,60,48,3.5,5.5,67.5,9.5,337.5,6.1,,,,
1985-11-15,1013.2,1017.5,0.0,0.0,0.0,16.5,20.5,10.5,68,54,2.8,5.4,337.5,7.9,337.5,8.8,,,,
1985-11-16,1004.6,1008.7,1.5,1.0,0.5,16.6,19.7,13.9,68,54,4.0,8.6,337.5,15.9,337.5,0.7,,,,
1985-11-17,1009.9,1014.2,0.0,0.0,0.0,14.1,15.1,12.9,58,47,3.1,5.4,22.5,7.3,45.0,,,,,
1985-11-18,1013.3,1017.6,,,,15.0,18.6,10.5,65,52,2.6,4.8,337.5,7.8,0.0,7.5,,,,
1985-11-19,1018.0,1022.3,0.0,0.0,0.0,14.7,16.5,12.8,70,64,3.4,5.7,45.0,9.3,67.5,0.1,,,,
1985-11-20,1021.1,1025.4,,,,16.1,19.0,13.2,56,40,2.6,4.1,22.5,6.3,0.0,5.8,,,,
1985-11-21,1014.0,1018.3,0.0,0.0,0.0,15.5,18.7,13.4,71,56,2.4,5.2,0.0,7.2,0.0,2.7,,,,
1985-11-22,1011.3,1015.6,,,,17.2,21.8,11.3,57,34,2.4,4.8,337.5,7.7,0.0,8.7,,,,
1985-11-23,1008.8,1013.1,,,,17.1,22.0,12.0,57,41,2.7,6.8,337.5,9.8,337.5,9.4,,,,
1985-11-24,1015.9,1020.2,,,,14.9,19.0,12.5,40,30,4.9,8.5,337.5,13.5,0.0,7.6,,,,
1985-11-25,1020.3,1024.6,0.0,0.0,0.0,12.8,15.0,10.1,58,49,2.6,4.2,0.0,5.9,337.5,0.8,,,,
1985-11-26,1016.6,1020.9,0.0,0.0,0.0,16.0,22.2,10.7,50,31,5.0,10.3,337.5,16.0,337.5,9.9,,,,
1985-11-27,1021.1,1025.4,,,,14.8,18.5,10.0,53,23,2.2,3.8,45.0,6.1,45.0,8.6,,,,
1985-11-28,1020.0,1024.4,3.0,1.0,0.5,13.0,15.4,10.9,76,55,3.1,4.4,337.5,8.1,0.0,0.8,,,,
1985-11-29,1012.3,1016.5,5.0,1.5,0.5,15.7,17.9,12.9,89,76,2.0,5.0,337.5,7.8,337.5,0.3,,,,
1985-11-30,1010.2,1014.4,0.0,0.0,0.0,17.8,21.1,15.8,73,41,3.7,6.1,0.0,10.3,22.5,3.4,,,,
