,glp_hPa,slp_hPa,precip-accum_mm,precip-hourmax_mm,precip-10minmax_mm,temp_C,temp-max_C,temp-min_C,rh_percent,rh-min_percent,wspd_ms,wspd-max_ms,wdir-max_deg,wspd-max-inst_ms,wdir-max-inst_deg,sunlit_h,snowfall-accum_cm,snowdepth-accum_cm,WeaCon-day6-18_x,WeaCon-night18-n6_x
1981-01-31,1014.7,1019.2,,,,5.0,8.9,1.3,51,31,2.5,4.9,337.5,7.3,337.5,8.7,,,,
1981-02-01,999.5,1003.8,2.0,2.0,1.0,4.6,7.5,1.9,81,42,2.6,6.2,225.0,10.5,225.0,3.5,,,,
1981-02-02,998.1,1002.5,,,,5.1,9.0,2.2,40,19,4.8,6.8,225.0,13.5,225.0,8.9,,,,
1981-02-03,1004.8,1009.3,,,,4.4,9.6,-0.6,47,32,3.8,11.0,337.5,16.9,337.5,8.6,,,,
1981-02-04,1006.5,1010.9,,,,4.1,8.4,0.0,46,28,3.1,7.5,337.5,11.6,337.5,7.9,,,,
1981-02-05,1005.9,1010.4,,,,3.5,7.2,-0.7,44,24,2.3,4.7,337.5,8.0,337.5,7.9,,,,
1981-02-06,1007.4,1011.9,,,,3.7,8.2,-0.1,44,22,3.5,7.9,337.5,13.3,337.5,8.8,,,,
1981-02-07,1011.2,1015.6,,,,5.3,9.9,0.9,35,21,3.2,5.9,315.0,11.9,315.0,9.0,,,,
1981-02-08,1006.7,1011.1,,,,6.2,11.0,0.3,52,25,2.0,3.8,315.0,6.4,292.5,8.7,,,,
1981-02-09,995.8,1000.2,,,,6.8,12.0,1.8,50,26,2.2,7.5,337.5,10.8,337.5,6.6,,,,
1981-02-10,998.5,1002.8,,,,3.6,7.2,0.1,45,25,4.1,10.7,337.5,18.4,337.5,8.5,,,,
1981-02-11,1002.2,1006.7,,,,2.6,8.1,-1.2,54,33,2.1,7.0,0.0,11.4,0.0,8.1,,,,
1981-02-12,1004.8,1009.3,,,,2.4,6.3,-0.8,50,30,2.8,7.0,337.5,9.4,0.0,8.8,,,,
1981-02-13,1008.5,1012.9,,,,3.6,7.9,-2.2,39,20,1.9,4.0,0.0,6.8,135.0,8.9,,,,
1981-02-14,1010.8,1015.2,0.0,0.0,0.0,4.7,7.9,-0.1,35,24,2.9,6.2,337.5,10.2,337.5,8.5,,,,
1981-02-15,1008.4,1012.9,1.5,1.0,0.5,4.0,7.6,0.9,72,31,3.5,6.4,337.5,8.8,0.0,5.7,0.0,,,
1981-02-16,1013.9,1018.4,,,,4.3,8.2,0.6,32,21,4.5,7.1,337.5,13.5,337.5,9.2,,,,
1981-02-17,1014.8,1019.3,,,,3.6,7.6,-0.3,53,32,2.6,5.1,337.5,7.5,337.5,5.9,,,,
1981-02-18,1010.1,1014.5,,,,5.0,9.9,-0.7,45,28,2.6,7.5,337.5,12.2,337.5,7.0,,,,
1981-02-19,1009.7,1014.1,,,,4.8,8.3,2.5,40,27,3.4,7.1,337.5,11.8,337.5,4.8,,,,
1981-02-20,1008.2,1012.6,,,,3.6,7.7,0.2,47,27,3.3,7.5,337.5,13.6,337.5,7.3,,,,
1981-02-21,1012.8,1017.3,,,,3.1,6.8,-0.4,36,26,5.9,9.1,337.5,15.7,337.5,9.4,,,,
1981-02-22,1019.7,1024.2,,,,5.5,10.3,1.8,30,19,3.4,6.2,337.5,13.1,292.5,9.1,,,,
1981-02-23,1013.5,1018.0,0.0,0.0,0.0,5.5,10.3,0.6,45,35,2.4,4.4,337.5,7.5,337.5,6.0,,,,
1981-02-24,1010.4,1014.8,,,,6.4,9.6,4.0,39,29,5.3,11.3,337.5,18.6,337.5,5.0,,,,
1981-02-25,1013.8,1018.2,,,,3.9,7.6,1.0,38,24,5.6,12.0,337.5,19.4,337.5,,,,,
1981-02-26,1014.8,1019.3,,,,3.5,7.8,-0.3,34,21,5.5,10.0,337.5,17.2,337.5,9.6,,,,
1981-02-27,1015.1,1019.6,,,,3.9,8.3,1.0,37,24,6.0,9.5,337.5,16.5,337.5,9.2,,,,
1981-02-28,1011.6,1016.1,,,,4.6,8.2,0.2,41,26,2.9,5.1,337.5,8.8,337.5,6.7,,,,
1981-03-01,1014.5,1018.9,,,,4.7,8.6,2.1,38,21,5.9,9.1,337.5,15.5,337.5,9.5,,,,
1981-03-02,1017.3,1021.8,,,,5.5,9.1,1.6,38,23,2.9,6.0,337.5,11.2,337.5,7.6,,,,
