,glp_hPa,slp_hPa,precip-accum_mm,precip-hourmax_mm,precip-10minmax_mm,temp_C,temp-max_C,temp-min_C,rh_percent,rh-min_percent,wspd_ms,wspd-max_ms,wdir-max_deg,wspd-max-inst_ms,wdir-max-inst_deg,sunlit_h,snowfall-accum_cm,snowdepth-accum_cm,WeaCon-day6-18_x,WeaCon-night18-n6_x
2015-06-30,1009.2,1012.0,,,,23.6,27.7,20.8,51,34,3.5,5.7,135.0,9.5,135.0,10.7,,,,
2015-07-01,1008.3,1011.1,,,,23.5,28.7,19.7,65,43,4.1,7.7,157.5,13.0,157.5,8.4,,,,
2015-07-02,998.1,1000.9,16.0,5.0,2.5,21.7,22.9,20.1,89,74,2.4,5.5,180.0,9.9,225.0,0.0,,,,
2015-07-03,1001.2,1003.9,,,,23.1,29.1,18.6,35,22,4.7,7.7,315.0,15.4,292.5,12.5,,,,
2015-07-04,1007.3,1010.2,27.0,6.0,2.0,18.8,22.5,14.2,65,34,2.4,6.2,292.5,9.8,292.5,2.1,,,,
2015-07-05,1006.1,1009.0,23.5,9.5,3.0,18.0,24.6,13.4,80,50,2.7,5.0,135.0,10.2,337.5,2.5,,,,
2015-07-06,1016.1,1018.9,,,,20.8,25.5,16.1,65,39,3.2,6.0,180.0,10.2,180.0,7.8,,,,
2015-07-07,1014.7,1017.5,0.5,0.5,0.5,21.0,25.3,17.2,69,42,3.8,6.6,157.5,10.6,157.5,5.2,,,,
2015-07-08,1001.3,1004.1,33.0,9.5,2.5,19.5,21.9,17.3,92,77,2.5,6.7,315.0,11.0,315.0,0.0,,,,
2015-07-09,1005.6,1008.4,,,,22.6,27.8,17.5,69,50,2.8,6.5,157.5,10.3,135.0,8.1,,,,
2015-07-10,1007.2,1010.0,0.0,0.0,0.0,23.0,27.5,18.9,71,45,2.6,5.4,135.0,7.9,157.5,5.4,,,,
2015-07-11,1002.4,1005.2,4.5,2.0,0.5,21.4,25.0,18.9,89,71,1.8,3.7,202.5,5.5,202.5,0.1,,,,
2015-07-12,1006.7,1009.4,0.0,0.0,0.0,24.0,29.0,20.8,79,54,2.7,5.2,180.0,9.0,157.5,3.7,,,,
2015-07-13,1007.4,1010.2,1.5,1.0,0.5,22.5,26.8,20.5,83,57,2.4,5.9,157.5,8.1,157.5,1.6,,,,
2015-07-14,1005.4,1008.2,,,,24.6,30.8,19.5,69,42,2.5,6.5,135.0,10.4,135.0,12.2,,,,
2015-07-15,1002.8,1005.6,31.0,31.0,14.0,23.3,27.2,20.0,76,52,2.2,4.9,157.5,8.1,157.5,1.1,,,,
2015-07-16,1003.8,1006.6,11.0,10.0,5.5,21.6,24.8,19.8,88,67,2.2,4.3,112.5,7.3,90.0,0.6,,,,
2015-07-17,1008.3,1011.1,0.0,0.0,0.0,21.9,26.1,19.8,76,59,3.0,8.2,135.0,13.8,135.0,0.7,,,,
2015-07-18,1005.9,1008.7,10.5,3.0,2.5,19.1,20.8,17.6,92,77,2.7,4.4,22.5,9.3,45.0,0.0,,,,
2015-07-19,1006.0,1008.8,0.0,0.0,0.0,21.7,26.9,17.2,69,41,2.9,6.1,135.0,9.1,157.5,9.4,,,,
2015-07-20,1007.8,1010.6,0.5,0.5,0.5,20.6,22.8,18.2,86,71,1.8,3.7,180.0,5.7,180.0,0.1,,,,
2015-07-21,1009.4,1012.2,0.0,0.0,0.0,22.6,26.8,18.5,76,53,2.3,4.7,180.0,7.1,157.5,2.1,,,,
2015-07-22,1009.3,1012.0,20.0,15.5,6.0,23.4,28.8,18.4,77,52,2.7,5.7,157.5,9.0,180.0,6.1,,,,
2015-07-23,1007.7,1010.4,0.0,0.0,0.0,23.8,29.9,18.0,72,43,2.4,5.3,135.0,8.3,157.5,12.4,,,,
2015-07-24,1005.8,1008.6,,,,24.3,28.7,20.6,72,53,2.9,7.3,135.0,10.7,157.5,7.8,,,,
2015-07-25,1002.4,1005.2,13.0,3.5,1.5,22.4,25.6,20.6,86,64,2.4,5.4,157.5,9.3,157.5,0.2,,,,
2015-07-26,994.3,997.0,3.0,2.0,0.5,22.6,25.5,20.6,97,84,1.5,2.8,315.0,4.8,45.0,0.0,,,,
2015-07-27,998.4,1001.2,,,,23.2,31.4,18.4,70,36,2.7,5.9,135.0,10.7,157.5,8.0,,,,
2015-07-28,1007.1,1009.9,,,,21.6,26.3,18.0,68,47,,5.6,157.5,9.1,180.0,6.4,,,,
2015-07-29,1002.8,1005.6,0.5,0.5,0.5,22.5,26.7,19.8,75,54,3.2,5.9,135.0,8.7,157.5,2.1,,,,
