,glp_hPa,slp_hPa,precip-accum_mm,precip-hourmax_mm,precip-10minmax_mm,temp_C,temp-max_C,temp-min_C,rh_percent,rh-min_percent,wspd_ms,wspd-max_ms,wdir-max_deg,wspd-max-inst_ms,wdir-max-inst_deg,sunlit_h,snowfall-accum_cm,snowdepth-accum_cm,WeaCon-day6-18_x,WeaCon-night18-n6_x
2011-08-31,1008.3,1012.5,0.0,0.0,0.0,24.5,27.3,22.1,69,56,2.5,5.0,135.0,8.9,135.0,0.3,,,,
2011-09-01,1010.7,1014.8,,,,25.5,29.1,22.0,69,53,2.3,5.1,135.0,8.0,135.0,1.6,,,,
2011-09-02,1009.8,1014.0,15.5,14.5,11.5,26.1,29.3,24.4,76,61,2.0,5.2,90.0,8.7,90.0,0.9,,,,
2011-09-03,1009.1,1013.3,4.5,2.5,2.5,27.4,31.1,24.3,73,54,2.6,5.7,135.0,10.5,135.0,5.5,,,,
2011-09-04,1008.2,1012.3,4.5,7.0,5.5,27.8,31.2,25.1,74,57,3.2,5.7,157.5,9.1,157.5,3.4,,,,
2011-09-05,1007.3,1011.5,0.0,0.0,0.0,29.0,32.3,26.0,70,58,2.2,4.8,135.0,7.6,157.5,6.4,,,,
2011-09-06,1007.8,1011.9,20.0,20.0,12.0,28.9,34.5,26.0,70,51,2.1,8.1,135.0,12.0,157.5,7.2,,,,
2011-09-07,1007.0,1011.1,,,,29.3,33.2,25.5,67,54,2.5,5.1,157.5,8.1,157.5,9.4,,,,
2011-09-08,1006.2,1010.3,,,,30.2,33.9,27.4,66,54,2.6,5.5,157.5,9.0,180.0,9.9,,,,
2011-09-09,1003.5,1007.6,,,,30.5,34.6,27.4,67,53,3.2,6.9,135.0,10.2,157.5,12.4,,,,
2011-09-10,999.7,1003.7,0.0,0.0,0.0,31.0,35.2,28.2,67,51,2.4,5.6,135.0,8.5,135.0,8.4,,,,
2011-09-11,1000.5,1004.6,,,,31.2,35.1,28.1,58,42,2.1,4.9,135.0,9.0,135.0,6.6,,,,
2011-09-12,1004.8,1008.9,,,,30.0,34.5,27.2,66,39,2.8,6.8,180.0,10.3,157.5,9.7,,,,
2011-09-13,1005.0,1009.1,,,,30.0,33.6,27.7,68,57,2.7,6.7,157.5,10.3,157.5,6.5,,,,
2011-09-14,1002.6,1006.6,0.0,0.0,0.0,30.3,33.2,27.4,63,54,3.1,7.3,157.5,10.3,157.5,9.4,,,,
2011-09-15,1000.4,1004.4,,,,30.3,33.6,27.4,66,55,2.7,6.0,135.0,9.0,157.5,7.6,,,,
2011-09-16,1000.1,1004.2,,,,30.7,33.8,27.5,64,52,3.1,6.5,157.5,9.9,135.0,8.7,,,,
2011-09-17,999.1,1003.2,,,,31.9,36.1,28.7,59,45,3.7,6.8,135.0,12.1,225.0,10.8,,,,
2011-09-18,1003.9,1008.1,57.0,31.5,8.5,25.3,30.9,22.0,77,61,2.9,6.8,45.0,13.9,67.5,0.3,,,,
2011-09-19,1007.6,1011.8,0.0,0.0,0.0,23.7,25.8,22.3,72,59,2.1,3.6,337.5,6.1,22.5,0.0,,,,
2011-09-20,1007.2,1011.4,11.0,3.0,1.5,20.6,23.5,19.3,86,77,2.0,3.7,45.0,7.0,337.5,0.0,,,,
2011-09-21,1007.4,1011.6,26.0,10.5,3.0,21.2,22.9,19.5,85,78,1.8,4.3,292.5,6.4,22.5,0.0,,,,
2011-09-22,1007.5,1011.6,0.0,0.0,0.0,25.9,30.9,21.4,78,62,2.7,6.4,180.0,9.8,180.0,4.8,,,,
2011-09-23,1009.6,1013.8,0.0,0.0,0.0,28.1,32.0,25.6,72,57,3.7,6.9,180.0,11.5,157.5,6.0,,,,
2011-09-24,1010.5,1014.6,2.5,2.0,1.0,27.2,29.3,25.1,77,67,4.0,5.9,180.0,10.8,202.5,0.4,,,,
2011-09-25,1011.0,1015.2,88.5,55.0,16.5,26.2,31.9,22.9,78,57,2.4,7.8,45.0,13.5,67.5,3.6,,,,
2011-09-26,1011.8,1016.0,0.5,0.5,0.5,24.3,27.5,21.9,77,65,2.5,4.3,22.5,7.5,67.5,0.1,,,,
2011-09-27,1010.7,1014.9,,,,25.6,29.8,22.1,68,51,2.0,4.0,112.5,6.3,67.5,8.6,,,,
2011-09-28,1009.8,1014.0,,,,26.0,29.8,23.1,70,53,2.6,4.8,45.0,9.1,90.0,7.4,,,,
2011-09-29,1007.2,1011.4,4.5,3.5,2.0,26.3,31.7,22.7,65,38,2.9,4.6,67.5,9.2,90.0,10.9,,,,
2011-09-30,1005.4,1009.6,9.5,9.0,4.5,26.4,30.4,21.6,75,60,2.6,4.8,292.5,7.1,112.5,2.1,,,,
