,glp_hPa,slp_hPa,precip-accum_mm,precip-hourmax_mm,precip-10minmax_mm,temp_C,temp-max_C,temp-min_C,rh_percent,rh-min_percent,wspd_ms,wspd-max_ms,wdir-max_deg,wspd-max-inst_ms,wdir-max-inst_deg,sunlit_h,snowfall-accum_cm,snowdepth-accum_cm,WeaCon-day6-18_x,WeaCon-night18-n6_x
1989-10-31,1010.1,1014.2,,,,21.9,25.9,19.3,65,45,3.7,5.8,67.5,9.0,67.5,7.0,,,,
1989-11-01,1015.5,1019.7,0.0,0.0,0.0,19.2,20.3,17.9,64,58,4.8,7.6,45.0,12.8,45.0,,,,,
1989-11-02,1017.1,1021.4,0.0,0.0,0.0,18.8,20.5,17.2,71,62,5.0,7.2,22.5,11.6,22.5,,,,,
1989-11-03,1012.2,1016.4,34.0,9.0,2.5,17.9,20.1,15.9,81,67,4.0,6.6,0.0,10.4,0.0,0.7,,,,
1989-11-04,1013.1,1017.3,,,,20.2,24.0,15.7,68,53,2.7,5.0,112.5,8.1,112.5,6.4,,,,
1989-11-05,1011.3,1015.5,5.0,2.0,1.0,19.9,21.7,18.4,83,72,2.8,4.9,0.0,7.6,90.0,,,,,
1989-11-06,1005.1,1009.3,13.0,2.0,1.0,18.5,20.3,16.3,89,81,3.5,6.7,45.0,11.1,45.0,,,,,
1989-11-07,1004.5,1008.7,0.5,0.5,0.5,15.6,17.9,13.8,65,46,3.3,6.6,0.0,10.0,0.0,,,,,
1989-11-08,1018.2,1022.4,,,,16.3,20.3,11.8,50,35,2.9,4.7,337.5,7.9,157.5,10.4,,,,
1989-11-09,1022.1,1026.4,,,,17.5,21.4,12.0,59,42,2.3,4.5,337.5,6.7,112.5,6.9,,,,
1989-11-10,1017.7,1022.0,54.0,8.0,2.5,15.4,18.7,14.3,85,61,5.1,7.6,337.5,13.9,0.0,,,,,
1989-11-11,1012.8,1017.1,4.0,2.0,0.5,18.4,21.1,14.6,80,65,3.9,6.6,337.5,13.7,337.5,0.2,,,,
1989-11-12,1012.6,1016.8,,,,20.4,23.1,17.9,74,59,2.6,5.7,180.0,8.8,180.0,2.1,,,,
1989-11-13,1011.4,1015.5,,,,20.0,23.6,16.9,72,51,2.6,4.6,67.5,7.0,90.0,5.4,,,,
1989-11-14,1011.0,1015.2,,,,20.3,24.0,16.6,66,44,2.8,5.9,337.5,8.2,0.0,9.8,,,,
1989-11-15,1005.2,1009.4,0.0,0.0,0.0,20.3,22.8,16.2,71,50,3.2,7.6,225.0,15.7,225.0,1.5,,,,
1989-11-16,1001.0,1005.2,10.0,4.0,1.5,16.1,20.5,12.5,51,28,7.4,12.3,337.5,21.9,337.5,2.3,,,,
1989-11-17,1017.3,1021.6,,,,15.1,18.2,11.7,42,32,4.1,7.3,337.5,13.2,337.5,8.8,,,,
1989-11-18,1015.1,1019.4,41.5,10.0,2.5,12.7,15.4,11.9,78,54,3.8,6.3,337.5,9.8,337.5,,,,,
1989-11-19,1010.3,1014.5,,,,17.0,21.8,13.4,51,32,6.5,11.4,337.5,19.9,315.0,10.5,,,,
1989-11-20,1019.0,1023.3,,,,14.8,17.9,11.3,50,42,3.2,4.9,90.0,8.2,90.0,8.7,,,,
1989-11-21,1015.4,1019.7,6.5,7.0,2.0,15.6,18.1,13.0,66,49,1.8,3.9,337.5,6.2,0.0,0.9,,,,
1989-11-22,1006.7,1010.9,2.5,5.5,1.0,17.0,23.5,13.7,58,30,5.0,10.2,337.5,17.7,337.5,6.3,,,,
1989-11-23,1015.7,1019.9,,,,15.4,18.4,12.0,47,37,2.7,5.7,0.0,9.5,0.0,7.2,,,,
1989-11-24,1018.2,1022.5,0.0,0.0,0.0,15.1,18.4,12.0,65,54,2.6,5.4,0.0,7.4,0.0,,,,,
1989-11-25,1014.3,1018.6,,,,18.7,23.6,13.5,74,54,2.5,5.7,180.0,8.7,202.5,7.4,,,,
1989-11-26,1015.8,1020.0,,,,18.4,22.4,14.9,63,52,3.5,5.8,90.0,9.4,90.0,7.3,,,,
1989-11-27,1008.1,1012.3,6.0,3.5,1.5,18.8,22.7,16.2,70,57,2.7,5.6,0.0,9.4,0.0,4.4,,,,
1989-11-28,1005.2,1009.5,0.0,0.5,0.0,17.4,20.3,14.6,46,27,6.7,10.8,337.5,19.7,315.0,8.9,,,,
1989-11-29,1015.4,1019.7,,,,16.1,20.5,11.2,52,34,2.6,5.0,180.0,7.9,157.5,9.5,,,,
1989-11-30,1010.2,1014.5,20.0,5.0,2.0,13.8,15.5,12.4,75,56,2.1,4.2,337.5,5.7,292.5,1.7,,,,
