,glp_hPa,slp_hPa,precip-accum_mm,precip-hourmax_mm,precip-10minmax_mm,temp_C,temp-max_C,temp-min_C,rh_percent,rh-min_percent,wspd_ms,wspd-max_ms,wdir-max_deg,wspd-max-inst_ms,wdir-max-inst_deg,sunlit_h,snowfall-accum_cm,snowdepth-accum_cm,WeaCon-day6-18_x,WeaCon-night18-n6_x
1986-12-31,1016.9,1021.3,,,,9.7,16.3,2.6,53,34,2.9,6.1,0.0,10.6,0.0,8.0,,,,
1987-01-01,1022.3,1026.7,,,,9.3,12.1,7.2,49,38,3.8,6.8,0.0,13.1,337.5,7.4,,,,
1987-01-02,1016.3,1020.8,5.5,1.5,0.5,6.2,7.8,4.1,77,60,3.8,5.7,337.5,8.9,337.5,,,,,
1987-01-03,1001.9,1006.2,0.0,0.0,0.0,9.8,12.9,7.0,66,37,2.6,5.8,337.5,12.1,337.5,0.2,,,,
1987-01-04,1010.2,1014.6,,,,10.5,13.9,7.4,40,29,4.3,7.6,337.5,12.4,0.0,8.5,,,,
1987-01-05,1017.6,1022.0,,,,10.7,14.3,6.1,51,33,2.4,5.0,337.5,8.5,337.5,8.4,,,,
1987-01-06,1008.4,1012.7,,,,10.6,17.2,6.5,54,32,4.6,11.1,337.5,21.6,337.5,6.8,,,,
1987-01-07,1017.3,1021.6,,,,9.6,13.1,6.7,41,31,5.1,9.3,337.5,18.0,337.5,8.6,,,,
1987-01-08,1018.6,1023.0,,,,9.9,14.5,4.6,53,46,2.1,4.6,337.5,7.6,337.5,8.5,,,,
1987-01-09,1012.3,1016.6,0.0,0.0,0.0,11.5,17.8,4.1,61,40,3.0,9.1,225.0,16.8,225.0,8.4,,,,
1987-01-10,1012.6,1016.9,,,,12.7,16.8,9.2,42,30,4.1,8.4,337.5,13.2,337.5,8.7,,,,
1987-01-11,1018.1,1022.5,0.0,0.0,0.0,10.2,13.6,6.7,56,43,2.7,6.1,337.5,8.2,0.0,3.8,,,,
1987-01-12,1022.3,1026.7,0.0,0.0,0.0,11.7,14.8,6.9,63,55,2.4,4.5,112.5,7.0,112.5,4.4,,,,
1987-01-13,1013.2,1017.5,0.5,0.5,0.5,10.6,12.0,9.0,74,66,2.2,4.8,0.0,6.8,337.5,,,,,
1987-01-14,1005.1,1009.4,26.5,7.5,2.5,7.9,9.5,5.9,89,68,4.7,9.9,337.5,16.8,337.5,,,,,
1987-01-15,1015.9,1020.3,,,,8.6,11.7,5.4,49,35,5.5,9.7,337.5,17.7,337.5,8.8,,,,
1987-01-16,1019.7,1024.1,,,,8.9,12.9,6.5,44,31,5.2,9.1,337.5,15.5,337.5,8.7,,,,
1987-01-17,1019.7,1024.1,2.5,2.0,0.5,5.1,6.8,4.0,72,55,3.3,5.5,337.5,8.4,337.5,,,,,
1987-01-18,996.2,1000.4,67.0,24.0,7.5,10.4,17.7,4.5,84,55,2.9,6.4,225.0,14.4,225.0,3.0,,,,
1987-01-19,1008.7,1013.1,,,,7.7,10.8,4.5,43,34,7.5,12.4,337.5,20.6,337.5,8.6,,,,
1987-01-20,1014.1,1018.5,0.0,0.0,0.0,5.7,8.3,4.0,58,42,2.0,5.4,22.5,8.2,22.5,2.8,,,,
1987-01-21,1014.6,1019.1,,,,5.8,9.1,4.0,51,34,5.8,11.5,337.5,20.1,0.0,8.5,,,,
1987-01-22,1018.5,1022.9,,,,6.1,9.1,2.2,46,37,2.5,5.5,337.5,8.7,337.5,6.1,,,,
1987-01-23,1011.0,1015.4,,,,8.8,15.1,2.4,55,34,1.9,4.4,337.5,7.9,337.5,7.9,,,,
1987-01-24,1012.1,1016.5,0.0,0.0,0.0,8.2,9.7,6.5,65,58,2.8,5.4,337.5,7.3,337.5,,,,,
1987-01-25,1014.2,1018.6,,,,9.0,12.1,6.2,48,33,4.8,7.8,337.5,13.5,337.5,4.0,,,,
1987-01-26,1016.7,1021.1,2.0,3.0,1.0,6.7,9.0,2.3,42,36,4.7,8.1,337.5,13.2,337.5,0.6,,,,
1987-01-27,1006.7,1011.2,11.5,3.5,1.0,2.4,4.0,1.0,92,68,4.3,6.9,0.0,10.7,337.5,,2.0,2.0,,
1987-01-28,1012.2,1016.6,,,,5.2,8.3,2.7,46,27,4.4,10.2,337.5,15.9,337.5,8.6,,,,
1987-01-29,1016.7,1021.1,,,,6.1,12.1,0.5,56,36,1.8,4.2,337.5,6.2,247.5,8.1,,,,
1987-01-30,1009.0,1013.4,,,,9.2,16.4,2.5,60,53,2.8,8.3,225.0,15.4,225.0,6.4,,,,
