,glp_hPa,slp_hPa,precip-accum_mm,precip-hourmax_mm,precip-10minmax_mm,temp_C,temp-max_C,temp-min_C,rh_percent,rh-min_percent,wspd_ms,wspd-max_ms,wdir-max_deg,wspd-max-inst_ms,wdir-max-inst_deg,sunlit_h,snowfall-accum_cm,snowdepth-accum_cm,WeaCon-day6-18_x,WeaCon-night18-n6_x
2012-02-29,1003.4,1007.9,,,,6.0,12.4,0.1,37,26,4.3,9.2,202.5,19.5,270.0,6.2,,,,
2012-03-01,1004.7,1009.2,,,,2.6,6.0,0.7,24,11,4.8,9.8,292.5,15.5,270.0,8.7,,,,
2012-03-02,1013.1,1017.6,,,,2.8,6.7,-1.0,32,15,2.1,4.9,157.5,8.2,202.5,9.5,,,,
2012-03-03,1012.3,1016.8,,,,5.5,10.8,-1.0,33,16,1.9,3.9,157.5,6.8,315.0,9.8,,,,
2012-03-04,1019.0,1023.5,,,,6.1,9.0,2.6,41,26,2.4,5.1,157.5,7.6,157.5,3.5,,,,
2012-03-05,1015.1,1019.7,4.0,1.5,0.5,4.9,5.9,3.8,67,49,2.3,4.4,337.5,7.0,315.0,0.0,,,,
2012-03-06,995.4,999.8,28.5,6.0,2.0,7.7,10.0,5.0,82,77,2.0,4.7,337.5,9.6,337.5,0.0,,,,
2012-03-07,1000.2,1004.7,0.0,0.0,0.0,6.6,9.9,3.8,40,26,3.2,7.0,337.5,14.2,337.5,0.3,,,,
2012-03-08,1010.4,1015.0,,,,4.7,8.1,0.4,28,14,2.3,4.4,315.0,7.0,292.5,9.5,,,,
2012-03-09,1011.8,1016.4,,,,5.7,9.4,2.1,42,27,2.0,4.7,180.0,7.0,22.5,8.4,,,,
2012-03-10,1014.3,1018.8,,,,5.4,9.1,1.1,43,24,2.3,5.7,315.0,10.5,337.5,7.2,,,,
2012-03-11,1018.8,1023.4,,,,5.0,9.5,1.2,33,23,3.4,7.5,337.5,15.4,337.5,9.9,,,,
2012-03-12,1021.3,1025.8,0.0,0.0,0.0,5.8,9.2,1.8,40,27,1.9,3.8,22.5,8.1,337.5,2.7,,,,
2012-03-13,1014.3,1018.8,3.5,1.5,0.5,5.2,6.9,3.7,73,39,2.8,5.2,337.5,8.5,337.5,0.0,,,,
2012-03-14,1007.6,1012.0,0.0,0.0,0.0,7.6,12.7,4.9,62,35,2.6,6.5,337.5,12.0,337.5,0.6,,,,
2012-03-15,1009.4,1013.9,1.0,1.0,0.5,3.3,5.6,1.7,54,32,2.7,6.2,337.5,11.9,315.0,0.0,,,,
2012-03-16,1004.8,1009.3,2.0,1.5,0.5,3.7,8.8,1.1,67,30,2.5,5.3,337.5,9.9,0.0,5.9,,,,
2012-03-17,1009.6,1014.2,0.5,0.5,0.5,2.5,6.4,0.0,41,16,4.2,8.4,315.0,13.9,315.0,9.8,,,,
2012-03-18,1016.7,1021.2,,,,3.3,7.6,-0.6,37,18,2.2,5.2,135.0,7.7,135.0,8.7,,,,
2012-03-19,1019.1,1023.7,,,,5.8,10.4,0.7,41,15,2.6,6.2,180.0,10.0,180.0,10.0,,,,
2012-03-20,1015.3,1019.8,,,,8.1,12.6,2.9,36,13,2.2,4.9,157.5,8.5,45.0,10.1,,,,
2012-03-21,1018.3,1022.8,0.0,0.0,0.0,7.9,9.8,5.8,53,47,2.6,4.7,90.0,8.7,90.0,3.1,,,,
2012-03-22,1001.4,1005.8,17.0,5.5,1.5,7.8,11.5,5.1,81,43,2.8,7.3,337.5,13.9,337.5,2.7,,,,
2012-03-23,1008.6,1013.0,0.0,0.0,0.0,11.5,15.4,8.3,42,22,4.3,9.5,337.5,16.4,0.0,7.7,,,,
2012-03-24,1005.0,1009.5,19.0,3.5,1.5,5.8,10.2,3.6,83,59,2.9,5.4,337.5,10.5,315.0,0.0,,,,
2012-03-25,1007.9,1012.3,0.0,0.0,0.0,6.0,9.2,4.0,49,30,2.9,8.0,337.5,13.4,337.5,0.4,,,,
2012-03-26,1014.4,1018.9,,,,4.7,9.2,1.9,28,20,4.9,8.2,337.5,14.6,337.5,5.7,,,,
2012-03-27,1023.1,1027.7,,,,3.7,6.9,0.3,41,27,2.5,4.2,135.0,7.0,90.0,8.2,,,,
2012-03-28,1020.3,1024.9,18.5,3.0,1.0,2.3,5.4,0.7,86,53,3.4,5.3,315.0,9.0,337.5,0.0,2.0,2.0,,
