,glp_hPa,slp_hPa,precip-accum_mm,precip-hourmax_mm,precip-10minmax_mm,temp_C,temp-max_C,temp-min_C,rh_percent,rh-min_percent,wspd_ms,wspd-max_ms,wdir-max_deg,wspd-max-inst_ms,wdir-max-inst_deg,sunlit_h,snowfall-accum_cm,snowdepth-accum_cm,WeaCon-day6-18_x,WeaCon-night18-n6_x
2016-05-31,1009.9,1012.7,,,,18.2,25.0,11.9,62,39,2.1,4.8,157.5,7.7,157.5,9.0,,,,
2016-06-01,1017.8,1020.7,,,,17.4,21.4,13.2,73,58,2.8,4.9,135.0,8.0,180.0,3.5,,,,
2016-06-02,1014.2,1017.0,,,,20.4,24.7,17.1,73,49,4.9,9.9,202.5,16.7,202.5,6.0,,,,
2016-06-03,1000.7,1003.4,13.5,11.0,4.5,22.1,27.0,18.7,55,22,6.9,11.8,180.0,21.6,180.0,9.2,,,,
2016-06-04,1006.8,1009.6,,,,22.1,27.4,17.1,37,16,3.3,6.4,202.5,11.0,225.0,12.3,,,,
2016-06-05,1014.0,1016.9,2.5,1.0,0.5,18.1,22.5,15.2,65,32,3.2,6.4,157.5,9.4,157.5,0.1,,,,
2016-06-06,1003.9,1006.7,0.0,0.0,0.0,21.2,26.4,15.4,61,45,4.3,9.1,202.5,15.0,180.0,11.5,,,,
2016-06-07,1012.9,1015.7,,,,21.3,27.0,17.2,40,14,4.0,7.3,202.5,13.2,315.0,11.9,,,,
2016-06-08,1014.1,1017.0,19.0,4.0,1.0,18.5,21.8,16.2,80,52,3.2,6.6,157.5,10.5,157.5,0.0,,,,
2016-06-09,1004.8,1007.7,6.0,4.0,0.5,18.4,22.6,16.1,91,69,2.8,5.5,90.0,11.2,90.0,0.1,,,,
2016-06-10,997.3,1000.1,5.5,3.5,1.0,21.4,27.1,16.0,81,65,4.8,10.0,180.0,19.8,225.0,1.7,,,,
2016-06-11,1010.5,1013.4,,,,21.7,28.0,17.5,53,21,3.4,6.2,157.5,9.5,135.0,13.1,,,,
2016-06-12,1016.1,1018.9,,,,21.2,26.5,16.5,62,22,2.9,5.5,157.5,8.3,135.0,11.1,,,,
2016-06-13,1020.0,1022.9,,,,19.8,24.8,14.4,60,41,3.2,6.5,112.5,11.1,112.5,8.9,,,,
2016-06-14,1018.9,1021.8,,,,17.6,23.7,12.5,63,42,2.9,6.2,157.5,9.2,157.5,12.5,,,,
2016-06-15,1011.9,1014.8,,,,19.0,23.3,14.2,69,54,4.1,7.5,180.0,13.4,202.5,1.8,,,,
2016-06-16,1009.0,1011.8,31.5,9.0,2.5,18.3,20.5,14.9,95,76,3.5,6.9,180.0,12.2,180.0,0.0,,,,
2016-06-17,1015.2,1018.0,,,,20.0,27.6,13.1,51,22,2.7,5.4,67.5,9.5,90.0,13.4,,,,
2016-06-18,1018.2,1021.0,,,,19.3,25.1,14.8,49,28,3.2,6.7,45.0,13.4,45.0,11.6,,,,
2016-06-19,1017.8,1020.7,,,,17.2,20.8,14.4,63,49,2.8,4.7,45.0,8.4,45.0,1.7,,,,
2016-06-20,1014.3,1017.1,0.0,0.0,0.0,19.1,26.3,12.8,63,29,2.4,5.8,67.5,10.1,67.5,12.1,,,,
2016-06-21,1013.7,1016.5,,,,22.4,29.3,16.9,48,21,2.7,5.4,67.5,10.5,90.0,13.1,,,,
2016-06-22,1011.3,1014.1,,,,23.5,30.9,15.1,45,30,2.4,4.9,157.5,7.6,180.0,12.5,,,,
2016-06-23,1010.5,1013.3,,,,23.4,29.3,18.0,53,29,3.6,8.1,180.0,12.6,180.0,8.7,,,,
2016-06-24,1010.8,1013.6,0.0,0.0,0.0,22.2,24.5,20.5,70,51,5.1,8.6,180.0,13.7,180.0,0.0,,,,
2016-06-25,1008.4,1011.2,,,,23.0,27.2,20.3,74,56,4.5,7.6,180.0,14.8,180.0,3.6,,,,
2016-06-26,1006.1,1008.9,36.5,13.0,3.0,19.4,22.4,15.2,90,72,3.1,6.5,180.0,12.2,45.0,0.3,,,,
2016-06-27,1005.9,1008.7,,,,19.3,24.1,15.1,80,56,1.7,4.2,180.0,6.6,157.5,0.2,,,,
2016-06-28,1005.1,1008.0,0.0,0.0,0.0,21.7,27.9,16.1,71,37,3.0,5.6,180.0,9.2,225.0,10.4,,,,
2016-06-29,1004.5,1007.3,23.0,11.0,3.0,17.4,21.3,15.4,92,75,2.4,7.2,247.5,10.9,247.5,0.0,,,,
2016-06-30,1001.6,1004.4,,,,20.4,24.9,16.3,79,56,3.0,6.5,157.5,10.4,180.0,4.6,,,,
