,glp_hPa,slp_hPa,precip-accum_mm,precip-hourmax_mm,precip-10minmax_mm,temp_C,temp-max_C,temp-min_C,rh_percent,rh-min_percent,wspd_ms,wspd-max_ms,wdir-max_deg,wspd-max-inst_ms,wdir-max-inst_deg,sunlit_h,snowfall-accum_cm,snowdepth-accum_cm,WeaCon-day6-18_x,WeaCon-night18-n6_x
2000-07-31,1007.3,1011.3,,,,28.7,33.5,25.1,70.0,54,2.6,6.3,180.0,10.8,202.5,10.9,,,,
2000-08-01,1008.2,1012.2,7.5,5.0,3.5,27.9,33.1,23.8,73.0,53,2.4,7.2,45.0,13.7,45.0,8.6,,,,
2000-08-02,1007.6,1011.7,30.0,20.5,6.5,27.3,32.8,22.9,73.0,45,1.9,6.9,180.0,14.3,180.0,8.0,,,,
2000-08-03,1008.3,1012.4,112.0,82.5,34.0,26.3,31.7,19.9,,48,2.4,6.4,22.5,15.2,247.5,4.5,,,,
2000-08-04,1007.7,1011.8,0.0,0.0,0.0,24.6,28.3,21.2,72.0,49,2.3,4.8,135.0,9.9,135.0,5.7,,,,
2000-08-05,1006.5,1010.6,,,,24.5,28.5,21.3,74.0,54,2.6,4.5,180.0,8.6,135.0,5.7,,,,
2000-08-06,1000.7,1004.8,70.0,28.5,9.0,23.4,25.4,21.2,84.0,74,4.5,7.9,0.0,14.2,22.5,,,,,
2000-08-07,986.3,990.3,115.0,23.5,6.0,25.6,31.5,20.9,64.0,33,6.4,12.6,0.0,25.4,0.0,4.9,,,,
2000-08-08,1002.9,1006.9,4.0,4.0,3.5,27.5,31.4,22.8,52.0,35,2.7,5.4,22.5,9.1,180.0,11.3,,,,
2000-08-09,1008.6,1012.6,,,,26.9,31.3,23.1,60.0,39,2.5,3.8,180.0,7.7,180.0,10.0,,,,
2000-08-10,1007.7,1011.8,,,,27.3,32.1,23.6,65.0,43,2.4,4.9,225.0,10.4,202.5,10.6,,,,
2000-08-11,1002.0,1006.0,,,,26.7,29.3,24.4,76.0,68,3.3,5.1,225.0,11.0,180.0,2.7,,,,
2000-08-12,1000.2,1004.2,,,,28.9,32.6,25.7,69.0,55,2.9,4.6,225.0,9.9,247.5,6.3,,,,
2000-08-13,1004.7,1008.8,0.0,0.0,0.0,28.4,32.2,26.2,72.0,57,3.0,6.3,180.0,11.5,180.0,5.0,,,,
2000-08-14,1006.3,1010.3,0.0,0.0,0.0,28.1,31.7,24.6,71.0,57,2.8,6.0,225.0,12.7,225.0,2.7,,,,
2000-08-15,1006.9,1010.9,0.0,0.0,0.0,28.9,32.5,25.7,69.0,47,2.2,5.1,180.0,9.6,157.5,10.0,,,,
2000-08-16,1004.4,1008.5,,,,29.4,34.5,26.1,66.0,35,2.6,6.0,135.0,10.8,202.5,10.5,,,,
2000-08-17,1002.2,1006.3,0.0,0.0,0.0,28.0,31.8,26.1,71.0,60,2.2,5.4,180.0,9.3,180.0,2.9,,,,
2000-08-18,1004.7,1008.8,,,,28.2,32.0,25.4,72.0,51,2.7,5.3,225.0,11.5,180.0,4.0,,,,
2000-08-19,1006.1,1010.1,0.0,0.0,0.0,29.2,33.5,26.1,68.0,48,2.2,5.4,180.0,11.5,180.0,8.2,,,,
2000-08-20,1002.1,1006.1,,,,28.8,31.7,26.8,68.0,51,4.4,7.9,22.5,13.0,22.5,2.6,,,,
2000-08-21,996.5,1000.4,,,,30.2,34.5,26.6,63.0,48,3.0,5.3,0.0,10.4,180.0,11.5,,,,
2000-08-22,998.3,1002.3,,,,30.9,34.9,28.0,65.0,48,3.5,7.9,225.0,17.3,225.0,12.6,,,,
2000-08-23,1001.0,1005.0,0.0,0.0,0.0,30.3,34.0,27.4,62.0,47,6.1,9.1,225.0,23.0,225.0,12.4,,,,
2000-08-24,1000.2,1004.3,14.5,6.5,3.5,26.8,30.7,24.3,76.0,59,5.1,8.5,225.0,18.3,247.5,2.4,,,,
2000-08-25,1000.4,1004.5,19.0,4.5,2.0,24.3,25.6,22.7,86.0,81,2.7,5.4,225.0,10.8,157.5,,,,,
2000-08-26,1004.5,1008.6,1.5,1.0,0.5,25.8,29.6,23.6,77.0,58,2.6,4.3,225.0,9.3,180.0,0.8,,,,
2000-08-27,1005.4,1009.5,0.0,0.0,0.0,26.9,29.7,24.3,73.0,57,3.8,5.6,225.0,11.8,247.5,3.0,,,,
2000-08-28,1004.5,1008.5,0.0,0.0,0.0,28.6,33.0,25.6,70.0,54,3.8,7.1,225.0,15.1,180.0,8.1,,,,
2000-08-29,1005.2,1009.2,,,,29.3,33.1,26.6,69.0,54,4.8,7.7,225.0,16.2,225.0,11.3,,,,
2000-08-30,1005.0,1009.0,,,,30.0,34.1,27.1,65.0,49,5.3,7.6,202.5,17.4,225.0,13.0,,,,
