,glp_hPa,slp_hPa,precip-accum_mm,precip-hourmax_mm,precip-10minmax_mm,temp_C,temp-max_C,temp-min_C,rh_percent,rh-min_percent,wspd_ms,wspd-max_ms,wdir-max_deg,wspd-max-inst_ms,wdir-max-inst_deg,sunlit_h,snowfall-accum_cm,snowdepth-accum_cm,WeaCon-day6-18_x,WeaCon-night18-n6_x
1998-08-31,1007.6,1011.7,9.5,8.5,5.0,26.4,30.3,23.1,86,71,2.2,5.0,180.0,10.7,180.0,1.3,,,,
1998-09-01,1005.9,1010.0,,0.0,,29.5,34.1,26.0,73,54,2.5,4.8,225.0,8.9,225.0,4.5,,,,
1998-09-02,1007.2,1011.3,0.5,0.5,0.5,29.5,32.9,27.4,75,59,2.1,6.1,225.0,10.4,225.0,1.1,,,,
1998-09-03,1006.4,1010.5,3.5,2.0,1.0,28.2,32.7,25.7,80,48,2.1,4.9,22.5,7.9,90.0,3.2,,,,
1998-09-04,1004.9,1009.0,2.0,2.0,1.0,28.2,32.6,25.0,72,51,2.3,5.1,180.0,11.3,180.0,6.3,,,,
1998-09-05,1005.3,1009.4,1.5,1.0,0.5,27.5,31.0,25.6,82,62,2.2,4.7,112.5,9.2,135.0,0.7,,,,
1998-09-06,1002.9,1006.9,1.0,1.0,0.5,27.6,33.2,24.0,79,50,2.5,6.7,90.0,13.8,67.5,3.3,,,,
1998-09-07,1005.4,1009.5,0.0,0.0,0.0,23.7,27.0,20.9,80,68,3.7,6.2,90.0,11.4,67.5,0.9,,,,
1998-09-08,1006.5,1010.6,0.0,0.0,0.0,22.2,24.0,20.3,75,69,2.7,5.1,67.5,8.2,90.0,,,,,
1998-09-09,1004.8,1008.9,0.0,0.0,0.0,25.4,29.2,22.6,74,61,2.1,4.5,180.0,9.2,202.5,4.0,,,,
1998-09-10,1004.3,1008.3,,,,27.7,31.0,24.5,77,67,2.2,4.5,180.0,7.4,180.0,4.1,,,,
1998-09-11,1002.1,1006.2,0.0,0.0,0.0,28.8,31.4,25.8,76,60,,3.9,0.0,6.5,337.5,0.6,,,,
1998-09-12,1001.4,1005.4,3.5,3.5,3.0,29.0,34.1,26.2,72,51,2.3,5.5,315.0,10.8,315.0,5.9,,,,
1998-09-13,1003.8,1007.9,11.0,11.0,4.5,27.5,30.6,24.7,77,63,2.4,4.8,67.5,6.9,202.5,3.1,,,,
1998-09-14,1008.0,1012.1,0.0,0.0,0.0,26.8,30.1,24.8,78,61,2.6,5.0,112.5,9.1,90.0,0.9,,,,
1998-09-15,999.9,1003.9,0.5,0.5,0.5,30.6,35.5,25.7,70,51,3.3,6.3,225.0,13.4,247.5,7.2,,,,
1998-09-16,1000.6,1004.6,,,,29.3,34.4,25.0,73,55,2.9,7.1,90.0,11.5,90.0,4.9,,,,
1998-09-17,1006.9,1011.0,0.0,0.0,0.0,25.7,28.5,24.3,78,69,3.2,4.7,112.5,7.4,112.5,0.2,,,,
1998-09-18,1007.1,1011.2,0.0,0.0,0.0,25.3,28.2,22.9,85,74,2.2,3.6,0.0,5.7,337.5,0.3,,,,
1998-09-19,1004.8,1008.8,0.0,0.0,0.0,29.0,34.2,25.5,72,55,3.0,6.5,225.0,12.6,247.5,2.9,,,,
1998-09-20,1007.1,1011.2,0.0,0.0,0.0,28.1,31.4,25.6,79,65,2.6,4.4,135.0,8.8,135.0,2.4,,,,
1998-09-21,1011.4,1015.5,0.0,0.0,0.0,25.4,27.9,23.6,73,57,3.8,6.4,45.0,9.4,45.0,0.2,,,,
1998-09-22,1011.1,1015.2,,,,26.4,30.6,23.1,71,54,2.4,5.0,112.5,8.7,135.0,6.7,,,,
1998-09-23,1005.9,1009.9,,,,27.9,32.2,24.6,74,55,2.7,6.5,180.0,11.6,157.5,8.4,,,,
1998-09-24,1000.9,1004.9,0.0,0.0,0.0,29.2,33.6,26.3,69,51,4.2,6.5,225.0,14.5,225.0,7.8,,,,
1998-09-25,1001.6,1005.6,,,,29.2,32.9,27.4,74,56,4.1,6.2,180.0,14.0,180.0,5.1,,,,
1998-09-26,1002.7,1006.7,3.0,1.5,1.5,28.4,32.0,25.4,79,57,,6.3,180.0,12.4,202.5,4.0,,,,
1998-09-27,1001.7,1005.8,56.5,18.5,10.0,26.5,28.1,24.2,89,80,2.8,5.6,225.0,13.1,202.5,,,,,
1998-09-28,1001.5,1005.5,10.0,7.0,3.5,27.3,30.5,24.9,85,70,2.1,4.5,180.0,8.4,202.5,1.6,,,,
1998-09-29,1001.8,1005.9,39.5,13.5,5.5,24.9,28.6,21.4,91,79,3.3,7.7,45.0,13.7,22.5,,,,,
1998-09-30,1002.5,1006.6,1.5,1.5,0.5,23.5,26.7,20.9,87,76,3.8,6.2,22.5,11.0,67.5,0.1,,,,
