,glp_hPa,slp_hPa,precip-accum_mm,precip-hourmax_mm,precip-10minmax_mm,temp_C,temp-max_C,temp-min_C,rh_percent,rh-min_percent,wspd_ms,wspd-max_ms,wdir-max_deg,wspd-max-inst_ms,wdir-max-inst_deg,sunlit_h,snowfall-accum_cm,snowdepth-accum_cm,WeaCon-day6-18_x,WeaCon-night18-n6_x
1984-03-31,1010.8,1015.3,,,,4.0,7.3,-1.5,50,24,2.9,5.4,180.0,9.3,135.0,8.9,,,,
1984-04-01,1012.0,1016.5,,,,6.0,10.6,0.1,45,26,3.7,7.8,225.0,16.2,225.0,9.8,,,,
1984-04-02,1011.8,1016.2,2.0,1.0,0.5,5.7,10.4,2.0,56,26,2.9,6.6,225.0,13.4,225.0,6.4,,,,
1984-04-03,1013.2,1017.6,0.5,0.5,0.5,4.6,8.3,1.2,61,35,2.8,7.4,180.0,11.1,180.0,6.1,0.0,,,
1984-04-04,1013.7,1018.2,0.0,0.0,0.0,4.5,8.6,1.0,63,37,2.9,6.5,22.5,9.6,45.0,7.2,0.0,,,
1984-04-05,1012.6,1017.0,0.0,0.0,0.0,5.6,9.9,0.8,46,26,2.3,5.6,157.5,11.3,45.0,7.6,0.0,,,
1984-04-06,1012.0,1016.4,,,,5.9,10.2,1.6,34,22,3.1,6.0,315.0,10.7,337.5,8.5,,,,
1984-04-07,1011.0,1015.4,,,,6.4,10.8,2.6,46,21,2.6,4.7,45.0,8.7,315.0,7.2,,,,
1984-04-08,1013.3,1017.7,0.0,0.0,0.0,5.9,9.4,2.6,44,29,3.7,7.6,337.5,11.2,337.5,6.6,,,,
1984-04-09,1003.5,1007.9,5.0,2.0,0.5,3.7,6.1,2.0,75,53,3.2,5.8,337.5,10.3,337.5,1.2,0.0,,,
1984-04-10,1001.5,1005.8,,,,5.5,9.1,3.2,35,21,5.5,9.0,292.5,17.9,315.0,10.1,,,,
1984-04-11,1007.1,1011.5,,,,6.7,12.5,0.4,45,25,5.3,11.5,225.0,22.4,225.0,10.3,,,,
1984-04-12,1012.4,1016.8,,,,5.4,9.5,2.2,41,21,4.5,8.2,337.5,13.1,337.5,7.2,,,,
1984-04-13,1013.9,1018.4,1.5,0.5,0.5,1.8,3.7,0.6,74,44,3.4,5.7,337.5,11.5,45.0,,0.0,0.0,,
1984-04-14,1016.8,1021.3,,,,5.1,8.7,1.4,62,34,2.9,4.5,135.0,8.1,112.5,7.7,,0.0,,
1984-04-15,1009.8,1014.2,19.5,3.0,0.5,2.4,5.6,1.2,94,56,4.7,7.1,337.5,11.8,337.5,,1.0,2.0,,
1984-04-16,997.9,1002.3,0.0,0.0,0.0,7.5,12.2,3.0,66,35,2.5,7.6,315.0,13.3,315.0,7.3,,,,
1984-04-17,1007.1,1011.5,,,,7.3,12.7,1.5,40,22,4.7,10.2,337.5,16.1,337.5,10.5,,,,
1984-04-18,1014.9,1019.4,11.0,1.5,0.5,3.0,5.7,1.0,71,42,3.8,6.5,0.0,11.1,337.5,,0.0,0.0,,
1984-04-19,1003.9,1008.4,11.5,1.5,0.5,3.1,5.3,0.9,88,47,5.2,7.8,337.5,12.1,337.5,,2.0,2.0,,
1984-04-20,1004.1,1008.5,,,,5.2,9.7,2.2,43,29,6.2,12.3,337.5,22.8,337.5,7.4,,,,
1984-04-21,1014.9,1019.4,,,,4.4,8.3,1.1,37,26,6.2,11.2,337.5,18.2,337.5,10.6,,,,
1984-04-22,1021.7,1026.2,,,,4.2,9.2,0.3,41,23,4.0,6.9,0.0,11.5,337.5,10.4,,,,
1984-04-23,1015.9,1020.4,3.5,2.0,0.5,5.7,10.2,2.2,67,44,2.8,5.6,157.5,9.6,157.5,2.8,,,,
1984-04-24,1010.4,1014.8,,,,9.5,14.1,3.0,55,26,2.9,6.0,337.5,9.4,0.0,9.5,,,,
1984-04-25,1014.3,1018.8,,,,8.6,13.1,5.8,52,28,3.4,7.3,337.5,12.0,135.0,8.6,,,,
1984-04-26,1016.6,1021.1,,,,8.1,13.1,4.2,59,43,3.2,5.1,67.5,8.9,67.5,7.0,,,,
1984-04-27,1013.0,1017.4,5.0,2.0,0.5,4.6,6.5,2.4,79,61,3.5,6.0,45.0,8.9,45.0,1.7,0.0,,,
1984-04-28,1010.8,1015.2,,,,10.6,17.0,2.1,50,31,3.6,6.7,225.0,13.3,225.0,10.3,,,,
1984-04-29,1010.5,1014.8,,,,12.8,19.1,6.8,58,35,3.8,7.8,202.5,19.1,202.5,9.4,,,,
1984-04-30,1010.6,1015.0,9.5,4.0,1.0,8.7,18.8,2.7,68,37,3.6,8.7,90.0,15.9,67.5,5.4,0.0,,,
