month,maxTemp,minTemp,meanTemp,rainfall
1,8.1,-0.5,,34.0
2,9.6,1.4,,57.0
3,14.6,6.1,,92.0
4,21.0,12.2,,134.0
5,26.2,17.7,,151.0
6,29.8,21.8,,212.0
7,32.9,25.2,,151.0
8,32.7,24.6,,132.0
9,27.8,19.4,,84.0
10,22.7,13.4,,89.0
11,16.4,7.2,,58.0
12,10.5,1.5,,28.0
