month,maxTemp,minTemp,meanTemp,rainfall
1,5.3,-2.7,,47.9
2,7.1,-1.3,,48.0
3,11.7,2.6,,65.1
4,17.9,8.2,,81.9
5,22.7,13.3,,79.2
6,25.4,17.5,,118.5
7,28.1,21.6,,250.2
8,28.6,21.9,,292.9
9,24.6,17.0,,229.3
10,20.3,11.5,,113.9
11,14.0,5.6,,81.1
12,7.7,-0.5,,36.9
