month,maxTemp,minTemp,meanTemp,rainfall
1,31.9,22.6,,13.5
2,32.9,24.0,,18.7
3,32.9,24.2,,64.9
4,32.7,24.3,,92.8
5,31.6,24.1,,199.5
6,30.1,23.5,,209.4
7,29.1,22.9,,65.9
8,28.9,22.4,,29.9
9,29.7,23.0,,58.9
10,30.9,23.2,,89.8
11,31.8,23.5,,49.9
12,31.9,23.1,,29.6
