month,maxTemp,minTemp,meanTemp,rainfall
1,32.7,21.7,,111.1
2,33.8,21.8,,137.0
3,34.0,22.6,,212.2
4,33.5,23.4,,338.9
5,32.0,23.9,,475.9
6,31.0,23.7,,412.2
7,30.7,23.5,,292.8
8,30.7,23.4,,304.1
9,30.9,23.1,,421.4
10,31.3,22.9,,436.8
11,31.7,22.6,,371.4
12,31.8,22.3,,235.3
