month,maxTemp,minTemp,meanTemp,rainfall
1,7.2,-3.1,,91.7
2,10.0,-1.3,,100.6
3,15.4,2.8,,112.0
4,20.9,7.6,,110.2
5,25.4,12.8,,142.5
6,30.1,17.7,,106.7
7,31.9,19.9,,104.1
8,31.6,18.9,,84.6
9,27.8,14.4,,99.8
10,21.8,7.9,,85.9
11,15.2,3.1,,107.2
12,8.8,-1.6,,121.9
