month,maxTemp,minTemp,meanTemp,rainfall
1,12.1,1.0,,122.9
2,14.7,2.8,,115.1
3,19.3,6.5,,132.8
4,23.6,10.3,,111.3
5,27.5,15.4,,126.7
6,30.9,19.8,,111.3
7,32.7,21.9,,121.9
8,32.6,21.6,,99.8
9,29.5,17.9,,99.1
10,24.1,11.6,,87.4
11,18.6,6.4,,123.2
12,13.3,2.4,,113.0
