month,maxTemp,minTemp,meanTemp,rainfall
1,0.2,-8.1,,57.4
2,2.4,-6.5,,51.8
3,8.9,-1.8,,68.8
4,16.2,3.8,,89.4
5,22.1,9.6,,108.5
6,27.2,15.2,,105.7
7,29.1,17.1,,107.7
8,27.9,16.0,,92.5
9,24.4,11.4,,71.1
10,17.4,5.4,,72.1
11,9.9,0.5,,78.5
12,2.3,-5.5,,70.4
