month,maxTemp,minTemp,meanTemp,rainfall
1,-0.9,-8.7,,44.7
2,0.9,-6.6,,35.3
3,6.0,-2.1,,65.3
4,11.6,3.1,,95.8
5,17.1,7.9,,100.1
6,22.9,13.7,,92.2
7,26.3,17.5,,92.2
8,25.6,17.4,,102.9
9,21.7,13.0,,88.1
10,15.4,6.6,,75.9
11,8.4,0.4,,71.6
12,1.3,-6.3,,53.8
