month,maxTemp,minTemp,meanTemp,rainfall
1,-2.7,-12.1,,52.3
2,-0.8,-10.8,,44.7
3,4.4,-5.6,,56.4
4,12.6,1.6,,71.6
5,19.6,7.4,,87.6
6,24.6,12.9,,93.7
7,27.2,15.7,,105.7
8,26.1,14.7,,99.3
9,21.3,10.4,,92.5
10,14.0,3.9,,91.4
11,7.5,-0.6,,79.5
12,0.7,-7.5,,60.5
