month,maxTemp,minTemp,meanTemp,rainfall
1,25.4,15.4,,135.7
2,25.8,15.5,,133.3
3,25.4,15.5,,170.6
4,25.0,15.8,,148.9
5,25.0,15.7,,92.3
6,25.3,14.9,,27.5
7,25.9,14.1,,10.5
8,26.7,15.0,,45.1
9,26.3,15.4,,104.2
10,25.3,15.5,,159.4
11,24.8,15.4,,164.3
12,25.0,15.3,,126.4
