,Precipitation,Temperature
January,125.8,4.2
February,113.8,5.2
March,115.5,7.6
April,94.1,9.8
May,52.4,13.6
June,20.4,18.3
July,11.7,22.8
August,17.0,22.8
September,40.2,18.1
October,90.6,13.6
November,137.0,7.9
December,142.9,5.5
