month,maxTemp,minTemp,meanTemp,rainfall
1,21.9,12.24,,60.1
2,22.24,12.55,,83.9
3,22.37,12.5,,123.2
4,22.33,13.07,,209.0
5,22.51,12.9,,235.7
6,22.62,12.28,,172.3
7,22.51,11.44,,142.3
8,22.58,11.57,,164.5
9,22.48,12.13,,203.1
10,21.71,12.23,,213.9
11,21.66,12.57,,172.3
12,21.77,12.42,,100.6
