,Precipitation,Temperature
January,47.86,15.99
February,78.53,16.35
March,113.77,16.38
April,147.45,16.42
May,121.37,16.48
June,63.04,16.23
July,58.16,16.1
August,53.42,16.19
September,72.73,16.3
October,153.78,16.04
November,138.06,15.9
December,84.87,15.99
