month,maxTemp,minTemp,meanTemp,rainfall
1,23.4,15.0,,17.4
2,24.1,16.1,,8.5
3,27.2,19.0,,13.7
4,31.6,22.9,,3.7
5,36.6,27.6,,0.1
6,37.8,29.6,,0.3
7,36.7,30.8,,0.4
8,35.8,29.8,,0.0
9,34.9,27.7,,
10,33.4,23.7,,0.3
11,29.4,20.0,,6.5
12,25.5,17.1,,17.9
