month,maxTemp,minTemp,meanTemp,rainfall
1,8.7,2.8,,86.0
2,9.9,3.0,,74.9
3,12.7,4.4,,59.3
4,14.9,6.0,,58.0
5,18.7,9.5,,62.8
6,21.9,12.0,,41.3
7,24.7,14.2,,46.6
8,24.8,14.0,,40.8
9,21.8,11.8,,68.2
10,17.0,8.9,,82.8
11,12.2,5.2,,84.8
12,9.5,3.7,,92.7
