,Precipitation,Temperature
January,43.1,-7.3
February,32.9,-7.6
March,31.7,-3.5
April,33.4,2.5
May,43.1,9.1
June,66.5,14.0
July,78.5,16.7
August,67.3,14.6
September,57.7,9.4
October,65.2,3.6
November,52.7,-0.9
December,49.9,-4.5
