,Precipitation,Temperature
January,52.2,-5.3
February,45.1,-5.7
March,40.0,-2.0
April,31.9,4.0
May,38.1,10.4
June,64.1,15.0
July,65.5,17.9
August,76.2,16.0
September,60.8,10.9
October,71.8,5.1
November,66.5,0.7
December,64.4,-2.7
