,Precipitation,Temperature
January,35.7,-10.1
February,32.3,-10.1
March,30.1,-5.7
April,27.3,0.5
May,50.2,7.4
June,58.1,13.2
July,78.2,16.2
August,67.9,13.7
September,57.4,8.3
October,55.9,1.8
November,50.7,-3.3
December,42.5,-7.2
