,Precipitation,Temperature
January,38.1,-11.7
February,29.6,-11.2
March,29.5,-5.9
April,27.9,0.5
May,35.2,7.1
June,57.0,12.9
July,73.9,15.8
August,60.7,13.3
September,45.5,7.8
October,42.2,0.8
November,46.2,-5.0
December,40.6,-8.8
