,Precipitation,Temperature
January,52.3,-7.1
February,41.0,-7.2
March,36.5,-3.1
April,37.0,2.6
May,44.5,9.3
June,69.7,13.9
July,83.5,16.4
August,70.6,14.6
September,59.5,9.6
October,71.9,3.8
November,62.2,-0.7
December,61.0,-4.3
