,Precipitation,Temperature
January,55.7,-1.3
February,38.7,-2.6
March,36.3,-0.6
April,30.4,3.5
May,28.8,9.1
June,45.8,14.0
July,51.7,17.8
August,62.1,17.4
September,59.1,13.2
October,72.0,8.0
November,70.0,4.0
December,66.6,1.2
