,Precipitation,Temperature
January,44.6,-3.9
February,39.6,-5.0
March,33.4,-2.1
April,28.0,2.7
May,34.6,8.8
June,51.9,13.9
July,47.0,17.7
August,58.8,17.0
September,57.5,12.5
October,67.8,6.9
November,59.9,2.4
December,53.0,-1.0
