month,maxTemp,minTemp,meanTemp,rainfall
1,-2.6,-12.5,,21.1
2,0.1,-9.7,,25.1
3,7.6,-3.3,,52.3
4,15.9,2.9,,94.2
5,22.2,9.4,,115.1
6,27.3,14.9,,126.5
7,29.1,17.1,,124.7
8,27.9,15.7,,108.5
9,24.1,10.4,,66.8
10,16.6,3.7,,63.0
11,7.7,-2.9,,51.1
12,-0.7,-10.3,,30.5
