month,maxTemp,minTemp,meanTemp,rainfall
1,14.4,4.1,,13.7
2,16.9,6.3,,19.3
3,21.3,9.7,,11.2
4,25.7,13.4,,3.8
5,31.6,18.8,,3.0
6,37.1,23.7,,1.8
7,40.1,27.2,,10.2
8,38.9,26.3,,8.4
9,34.4,21.7,,6.4
10,27.0,14.7,,6.9
11,19.1,8.1,,9.1
12,13.7,3.7,,12.7
