month,maxTemp,minTemp,meanTemp,rainfall
1,-0.6,-8.6,,43.9
2,1.8,-6.6,,45.5
3,8.1,-1.6,,63.5
4,15.0,3.8,,85.9
5,21.1,9.1,,93.5
6,26.5,14.5,,87.6
7,28.9,17.7,,94.0
8,27.7,17.2,,124.5
9,23.8,12.4,,81.5
10,16.8,6.0,,80.0
11,9.0,0.2,,80.0
12,1.6,-6.3,,57.2
