month,maxTemp,minTemp,meanTemp,rainfall
1,-0.8,-10.4,,27.7
2,2.1,-7.8,,31.0
3,9.3,-2.0,,50.5
4,17.6,4.2,,86.9
5,23.1,10.2,,120.9
6,27.7,15.7,,130.3
7,29.6,17.9,,116.6
8,28.6,16.9,,122.7
9,24.8,12.1,,92.7
10,17.8,5.7,,72.4
11,9.0,-0.9,,61.7
12,0.7,-8.1,,41.4
