,Precipitation,Temperature
January,16.9,-3.6
February,17.6,-0.3
March,15.6,4.9
April,15.2,8.6
May,19.5,14.1
June,16.6,19.8
July,12.2,23.8
August,17.0,22.3
September,31.9,17.4
October,24.8,10.1
November,10.4,2.5
December,15.4,-3.3
