,Precipitation,Temperature
January,143.8,10.6
February,113.6,12.8
March,138.2,16.1
April,145.0,19.4
May,136.8,23.5
June,166.4,26.7
July,195.2,27.8
August,174.6,27.7
September,134.7,25.6
October,100.3,20.5
November,116.9,15.0
December,138.4,11.8
