,Precipitation,Temperature
January,315.2,-1.9
February,261.5,-0.8
March,241.8,-0.1
April,201.6,3.7
May,199.3,7.6
June,137.5,11.0
July,193.7,13.0
August,353.4,12.6
September,483.4,9.7
October,479.7,5.5
November,344.3,0.9
December,354.2,-0.7
