,Precipitation,Temperature
January,145.9,-14.5
February,138.3,-14.5
March,170.7,-10.6
April,185.6,-4.6
May,195.0,2.4
June,218.2,7.5
July,226.7,10.0
August,196.0,9.3
September,194.5,6.2
October,253.6,-0.4
November,205.6,-6.2
December,186.7,-11.2
