,Precipitation,Temperature
January,6.2,-8.7
February,8.1,-6.9
March,14.1,-0.9
April,34.7,5.3
May,64.7,11.6
June,77.5,16.9
July,64.8,20.8
August,38.8,20.3
September,41.2,14.7
October,29.8,6.6
November,12.0,-0.9
December,4.7,-6.7
