,Precipitation,Temperature
January,116.5,7.1
February,115.6,9.2
March,118.9,13.1
April,96.9,17.3
May,90.4,21.8
June,115.2,25.5
July,120.7,27.2
August,109.2,26.8
September,97.0,23.8
October,83.4,18.1
November,101.1,12.3
December,116.2,8.5
