,Precipitation,Temperature
January,14.8,-19.5
February,11.2,-15.2
March,9.2,-10.8
April,7.3,1.1
May,15.8,10.3
June,44.6,16.0
July,58.9,17.2
August,59.5,14.1
September,36.4,8.0
October,22.1,-2.4
November,20.0,-13.4
December,14.5,-17.9
