,Precipitation,Temperature
January,23.2,-8.4
February,22.5,-5.5
March,25.2,1.1
April,42.3,6.1
May,41.5,11.0
June,25.1,16.1
July,23.7,20.2
August,24.7,19.0
September,44.4,13.9
October,37.5,6.9
November,25.3,-0.1
December,23.0,-7.4
