,Precipitation,Temperature
January,65.9,-2.2
February,52.6,-0.9
March,70.2,3.5
April,82.7,10.1
May,82.8,16.1
June,96.6,20.5
July,91.7,23.1
August,97.8,22.1
September,105.3,18.1
October,94.3,11.8
November,72.3,5.9
December,71.0,0.7
