,Precipitation,Temperature
January,14.1,-11.3
February,12.3,-8.8
March,16.0,-1.8
April,26.6,5.8
May,53.3,12.1
June,67.1,17.5
July,63.1,21.3
August,40.0,20.6
September,34.6,14.5
October,24.0,6.2
November,16.9,-2.4
December,16.1,-8.8
